,log2FC,padj
LOC_Os08g02300,1.04823,0.0409564
LOC_Os08g02520,2.73464,0.0325109
LOC_Os08g02996,1.52393,0.0150428
LOC_Os08g09300,1.23392,0.0492479
LOC_Os08g10300,2.19731,4.18995E-05
LOC_Os08g13920,1.00201,0.0431214
LOC_Os08g14195,1.23517,0.0160177
LOC_Os08g14700,1.8501,0.00433779
LOC_Os08g15060,1.59293,0.00965282
LOC_Os08g24330,1.38399,0.00981873
LOC_Os08g25430,2.18803,7.83925E-05
LOC_Os08g26870,1.21874,0.028279
LOC_Os08g26880,1.29999,0.0132577
LOC_Os08g27250,3.55345,0.00888672
LOC_Os08g31030,1.32083,0.0122545
LOC_Os08g31980,1.19572,0.0195062
LOC_Os08g32540,1.42033,0.0147766
LOC_Os08g33350,1.19446,0.0191981
LOC_Os08g34060,1.03619,0.0450677
LOC_Os08g34640,1.02293,0.043088
LOC_Os08g35020,1.3469,0.00655625
LOC_Os08g36860,1.16506,0.0269458
LOC_Os08g37130,2.45443,0.0152903
LOC_Os08g37456,1.61298,0.0327423
LOC_Os08g38600,1.00157,0.0462137
LOC_Os08g39150,1.17442,0.019878
LOC_Os08g39890,1.09778,0.028461
LOC_Os08g40270,2.64084,0.0343329
LOC_Os08g40620,1.0125,0.0449829
LOC_Os08g41090,1.10502,0.0258417
LOC_Os08g43270,1.08785,0.0411347
LOC_Os08g43390,3.74744,6.01208E-09
LOC_Os08g43440,5.97972,0.0127542
LOC_Os08g43654,2.20187,0.00427625
LOC_Os08g44620,1.47887,0.0173469
LOC_Os09g08340,3.97432,2.70219E-05
LOC_Os09g09820,1.43065,0.0490976
LOC_Os09g11460,1.62122,0.00440991
LOC_Os09g12230,1.37244,0.01176
LOC_Os09g17660,2.22488,0.00402791
LOC_Os09g17810,3.80497,0.00299182
LOC_Os09g19650,1.13697,0.0232909
LOC_Os09g21340,2.41478,9.48411E-07
LOC_Os09g23150,1.07962,0.047366
LOC_Os09g25720,3.02906,0.0159609
LOC_Os09g26840,2.19051,0.00314176
LOC_Os09g26900,1.28821,0.0156266
LOC_Os09g27820,2.73151,3.03332E-07
LOC_Os09g27990,1.43613,0.0139188
LOC_Os09g28470,1.27481,0.0496477
LOC_Os09g29940,1.41191,0.0379786
LOC_Os09g30400,1.48877,0.00558967
LOC_Os09g30980,1.73945,0.0289818
LOC_Os09g31031,1.54228,0.0157241
LOC_Os09g31230,1.27194,0.0141882
LOC_Os09g31478,1.36454,0.0188605
LOC_Os09g32470,1.25707,0.0407034
LOC_Os09g32510,1.37292,0.0476126
LOC_Os09g32640,1.04059,0.0485607
LOC_Os09g33710,3.16211,0.000117433
LOC_Os09g35810,1.14692,0.0495238
LOC_Os09g35910,1.3454,0.00642457
LOC_Os09g35980,2.23902,0.000126417
LOC_Os09g36260,1.7124,0.0389428
LOC_Os09g36320,1.2206,0.044632
LOC_Os09g37470,2.99916,0.00237671
LOC_Os09g37480,1.36352,0.0119711
LOC_Os09g37495,2.46292,0.0349937
LOC_Os09g38440,1.24082,0.0477756
LOC_Os09g39020,1.26781,0.0172345
LOC_Os09g39750,1.4435,0.0191432
LOC_Os10g01060,1.0325,0.0494894
LOC_Os10g02040,4.31087,4.34783E-08
LOC_Os10g02100,1.66585,0.00166106
LOC_Os10g02490,3.50688,1.61097E-05
LOC_Os10g02500,2.15623,0.0278782
LOC_Os10g05950,1.65105,0.00185799
LOC_Os10g07200,1.01233,0.0468061
LOC_Os10g08540,1.86543,0.00734306
LOC_Os10g10080,1.1468,0.0458649
LOC_Os10g16974,1.10595,0.0351242
LOC_Os10g19270,4.36334,4.46882E-07
LOC_Os10g22050,1.2482,0.0224299
LOC_Os10g25674,2.31414,0.0104232
LOC_Os10g26340,6.38229,0.000241417
LOC_Os10g27170,2.36896,0.01873
LOC_Os10g27330,1.28986,0.0120031
LOC_Os10g28340,1.41414,0.0344007
LOC_Os10g30520,1.75543,0.00053806
LOC_Os10g30540,1.7038,0.00626233
LOC_Os10g30719,2.8046,0.0446913
LOC_Os10g31320,1.55345,0.0440101
LOC_Os10g33370,1.07261,0.0357169
LOC_Os10g33420,1.03254,0.0417769
LOC_Os10g33660,1.29454,0.0215862
LOC_Os10g36160,1.07168,0.0369886
LOC_Os10g36360,1.71916,0.0052987
LOC_Os10g38930,1.08552,0.0484746
LOC_Os10g40420,3.51424,0.021528
LOC_Os10g40480,4.2541,0.00479188
LOC_Os10g40510,1.79769,0.005572
LOC_Os10g40530,4.06412,0.000146148
LOC_Os10g40660,2.1527,0.00252738
LOC_Os10g41430,1.12934,0.0367419
LOC_Os10g42620,1.31172,0.0161785
LOC_Os10g42724,1.0866,0.0364594
LOC_Os11g01570,1.45853,0.00787513
LOC_Os11g01850,1.72471,0.0397794
LOC_Os11g02330,1.8667,0.000264983
LOC_Os11g04060,1.14161,0.04889
LOC_Os11g05470,1.53076,0.0144083
LOC_Os11g05840,1.81021,0.00363574
LOC_Os11g05860,1.14523,0.0299491
LOC_Os11g07060,1.29052,0.0238269
LOC_Os11g07670,1.29265,0.0115946
LOC_Os11g10290,2.84023,4.85428E-08
LOC_Os11g10460,2.15108,0.000273275
LOC_Os11g11350,2.3393,0.00671402
LOC_Os11g17970,1.16133,0.0348491
LOC_Os11g28104,3.91636,0.000560901
LOC_Os11g28910,1.30621,0.0396931
LOC_Os11g32490,1.15322,0.0382367
LOC_Os11g32940,1.09985,0.0292396
LOC_Os11g34920,1.35038,0.0273279
LOC_Os11g35060,1.32193,0.0100037
LOC_Os11g35710,1.50257,0.0321216
LOC_Os11g39280,1.70426,0.0157643
LOC_Os11g39290,1.18818,0.0317441
LOC_Os11g39370,2.07071,0.00606658
LOC_Os11g39540,1.39452,0.0353471
LOC_Os11g40210,1.07299,0.0351066
LOC_Os11g42500,2.74183,0.00157023
LOC_Os11g42550,2.01543,8.82296E-05
LOC_Os11g42660,2.49755,0.00849735
LOC_Os11g45090,1.42498,0.03507
LOC_Os11g45400,2.56173,0.0226413
LOC_Os11g47730,1.3461,0.0102881
LOC_Os12g01560,1.16787,0.0261579
LOC_Os12g01730,1.94869,0.0237967
LOC_Os12g02210,1.51489,0.0262851
LOC_Os12g04220,1.10624,0.0288511
LOC_Os12g05590,1.15073,0.0234663
LOC_Os12g06340,2.1898,0.0489436
LOC_Os12g06660,1.25518,0.0178882
LOC_Os12g08025,1.05253,0.0405511
LOC_Os12g10190,1.23663,0.0165834
LOC_Os12g10220,6.78051,0.00930097
LOC_Os12g13295,1.09483,0.0367346
LOC_Os12g15470,1.3681,0.0214547
LOC_Os12g16290,1.18719,0.0447029
LOC_Os12g16720,3.31198,0.000185452
LOC_Os12g24050,1.28826,0.0104035
LOC_Os12g30000,5.40883,0.0259447
LOC_Os12g31710,1.42465,0.0118025
LOC_Os12g32580,1.28489,0.0351676
LOC_Os12g34524,2.94097,0.0136019
LOC_Os12g37510,2.026,0.00504929
LOC_Os12g37650,1.16887,0.0242221
LOC_Os12g38370,2.92011,0.032788
LOC_Os12g38720,1.0738,0.0389185
LOC_Os12g39100,1.73428,0.000949858
LOC_Os12g39220,1.41778,0.0213002
LOC_Os12g40550,1.2671,0.0122337
LOC_Os12g41720,1.63943,0.0222217
LOC_Os12g41940,1.42794,0.0248255
LOC_Os12g41950,1.67634,0.0019606
LOC_Os12g43820,1.49889,0.0407185
LOC_Os12g43840,1.66013,0.00294755
LOC_Os01g58420,-1.46032,0.00506486
LOC_Os01g59730,-1.64959,0.00405622
LOC_Os01g65420,-1.63345,0.00911561
LOC_Os03g07940,-2.61342,0.022342
LOC_Os03g11600,-1.22248,0.0292308
LOC_Os04g55710,-3.86113,5.6511E-07
LOC_Os09g28200,-1.12957,0.0423746
LOC_Os01g03230,-2.88046,0.00415328
LOC_Os01g08350,-1.85272,0.00657675
LOC_Os01g09665,-1.67339,0.0339321
LOC_Os01g33960,-1.60734,0.0227016
LOC_Os01g46870,-1.2196,0.0216238
LOC_Os01g56870,-1.41055,0.00890768
LOC_Os01g58010,-1.70124,0.00913257
LOC_Os01g58039,-2.24978,0.00155762
LOC_Os01g65902,-1.84481,0.0198255
LOC_Os01g67364,-1.78384,0.0157167
LOC_Os01g72470,-3.01294,0.000868389
LOC_Os02g20360,-3.35766,0.00267444
LOC_Os02g24598,-1.39288,0.0278093
LOC_Os02g39384,-1.94209,0.0122977
LOC_Os02g45570,-1.24287,0.0276628
LOC_Os03g08330,-2.4283,0.0235063
LOC_Os03g25869,-1.07333,0.048144
LOC_Os03g38170,-1.5986,0.0397352
LOC_Os03g42530,-1.30624,0.0378156
LOC_Os03g49050,-1.266,0.0192566
LOC_Os03g54860,-1.75311,0.0080413
LOC_Os04g13160,-2.07505,0.0126499
LOC_Os04g16734,-1.82736,0.00634071
LOC_Os04g16770,-1.76307,0.0166692
LOC_Os04g16792,-1.57881,0.0319882
LOC_Os04g16820,-1.48873,0.017527
LOC_Os04g17850,-1.95387,0.00735882
LOC_Os04g38810,-1.25643,0.0167723
LOC_Os04g46130,-3.67592,0.0332058
LOC_Os05g06660,-1.11293,0.037154
LOC_Os05g08360,-1.1288,0.0469327
LOC_Os05g31750,-1.38693,0.0115563
LOC_Os05g51930,-1.86597,0.045734
LOC_Os06g27910,-1.38089,0.0175683
LOC_Os06g39716,-1.94632,0.0329217
LOC_Os06g43220,-1.31644,0.0164553
LOC_Os06g46435,-1.34927,0.040527
LOC_Os07g32570,-1.25726,0.0175299
LOC_Os08g15322,-1.70532,0.0136641
LOC_Os08g35420,-2.04905,0.00943825
LOC_Os08g37300,-3.98519,0.00252225
LOC_Os09g08880,-2.01939,0.0356038
LOC_Os09g08890,-1.45273,0.0220947
LOC_Os09g08910,-1.65404,0.0278166
LOC_Os09g26260,-2.07731,0.000365138
LOC_Os09g29670,-3.05951,0.00259072
LOC_Os10g21268,-1.21994,0.040339
LOC_Os10g21388,-1.98545,0.0113429
LOC_Os11g04070,-1.281,0.0158074
LOC_Os11g06980,-1.92494,0.0136343
LOC_Os11g34710,-2.25193,0.00124756
LOC_Os11g37880,-2.15596,0.000428052
LOC_Os11g45990,-1.33917,0.0106206
LOC_Os12g03822,-1.10183,0.0351845
LOC_Os12g10570,-3.72735,0.0233878
LOC_Os12g10580,-1.61217,0.0145974
LOC_Os12g14930,-1.69397,0.00982882
LOC_Os12g14939,-1.90354,0.00642399
LOC_Os12g33946,-1.53288,0.0202737
LOC_Os12g33958,-1.70794,0.00958389
LOC_Os12g33962,-1.71666,0.0119385
LOC_Os12g34014,-1.83579,0.00737439
LOC_Os12g34016,-1.78105,0.0157141
LOC_Os12g34018,-1.81983,0.00752721
LOC_Os12g34040,-2.02668,0.0490793
LOC_Os12g34045,-1.59214,0.0202927
LOC_Os12g34054,-1.42815,0.0242021
LOC_Os12g34092,-1.40875,0.029866
LOC_Os12g34094,-1.84239,0.00309747
LOC_Os12g34096,-1.83454,0.0138576
LOC_Os12g34098,-1.79855,0.0197794
LOC_Os12g34100,-1.81857,0.00922474
LOC_Os12g34102,-2.24509,0.00235364
LOC_Os12g34108,-1.20959,0.048508
LOC_Os12g39930,-1.72096,0.00930637
