,log2FoldChange,padj
LOC_Os01g01030,-0.45425986861986833,3.4831875010086464e-4
LOC_Os01g01040,-0.5204718868365099,8.088864039492044e-4
LOC_Os01g01060,-0.41240454685803485,3.572097152269309e-6
LOC_Os01g01070,-0.6472454843656891,0.02701014689637584
LOC_Os01g01120,0.6901522025873607,4.850137391430339e-6
LOC_Os01g01130,-0.4973852222986622,0.04766859163487907
LOC_Os01g01150,-0.5720457200309013,0.04417607815199743
LOC_Os01g01190,1.7684628281318178,1.4036705356711132e-28
LOC_Os01g01280,0.5536040591316027,0.03669140184068195
LOC_Os01g01290,-1.0297966778120904,5.881141190771408e-16
LOC_Os01g01295,-0.6939730478111503,6.6224808711588305e-15
LOC_Os01g01302,1.3838743304021868,4.64065561771849e-7
LOC_Os01g01340,2.4333905439108956,3.312625721096341e-85
LOC_Os01g01360,1.3569740522555496,1.9704487162477072e-5
LOC_Os01g01450,1.8664644402318027,4.839045495645738e-25
LOC_Os01g01470,-0.541986117093482,2.230053910857355e-4
LOC_Os01g01520,2.406862536181793,2.5369653840276516e-52
LOC_Os01g01580,1.2438539852184383,5.822949146711932e-7
LOC_Os01g01610,-0.5349688954373979,0.013486775612636646
LOC_Os01g01620,0.6014854818287315,8.607036924076023e-4
LOC_Os01g01640,-0.4782054976179443,2.8374340754339265e-5
LOC_Os01g01650,2.8996730282974257,1.7808797747488117e-13
LOC_Os01g01660,3.4712474755544394,8.461101175798452e-139
LOC_Os01g01670,-0.7420141115713583,3.592113270916057e-10
LOC_Os01g01689,-0.8018601580237219,0.016514930755473445
LOC_Os01g01700,-0.3537259927753167,5.493340539953253e-4
LOC_Os01g01710,0.8687600887283706,0.025773043815240208
LOC_Os01g01720,0.511336970010565,0.0337667562498555
LOC_Os01g01740,-0.7822887404259021,6.458466747741312e-8
LOC_Os01g01760,6.689556739391789,5.14612375728254e-6
LOC_Os01g01790,-0.3909302737020579,0.02369481703558524
LOC_Os01g01840,4.272628638623213,0.0016127102267981697
LOC_Os01g01870,1.4028177160351527,2.0138323789871865e-9
LOC_Os01g01890,-0.9464159555277905,1.3661588998086954e-15
LOC_Os01g01910,1.4158619971901878,1.9387050392131834e-21
LOC_Os01g01930,0.6555138084430634,6.62635902837976e-4
LOC_Os01g01940,-0.9037358867395985,3.595624460000794e-8
LOC_Os01g02020,1.2624279962164557,1.1417181952304807e-11
LOC_Os01g02050,-0.7144008324872457,1.979384721960044e-9
LOC_Os01g02080,0.8420833782152836,2.959826486736701e-10
LOC_Os01g02090,-0.4325658097868141,1.8639333381584454e-8
LOC_Os01g02120,0.48426702703627417,1.6024322789037944e-4
LOC_Os01g02139,1.1892711520093044,2.843113987696843e-10
LOC_Os01g02150,2.8312488727182954,8.159176638127756e-25
LOC_Os01g02334,-0.5807518082971721,4.774319099063964e-5
LOC_Os01g02880,0.28066361717939603,0.0013150873604322064
LOC_Os01g02900,3.3387752652583154,1.6394902969778642e-64
LOC_Os01g02910,1.1201624472343756,8.645258104016315e-6
LOC_Os01g02920,2.2877203686951932,1.6207400421997702e-40
LOC_Os01g02930,2.4679811148045534,1.80136567850571e-8
LOC_Os01g02960,-0.6113614715588047,2.235272027270013e-6
LOC_Os01g03060,-0.2640594718289083,0.011722282643464128
LOC_Os01g03080,-1.68981649312473,9.707654936780063e-65
LOC_Os01g03090,0.9225339230164438,8.416253978659519e-7
LOC_Os01g03130,1.4424756830369392,7.245517104762103e-4
LOC_Os01g03144,-0.7591463792545973,2.365284765645077e-16
LOC_Os01g03170,1.2250151534375087,0.04057556994865823
LOC_Os01g03180,2.869502983493573,7.399191951877818e-35
LOC_Os01g03190,2.603378893237885,1.52108863830712e-10
LOC_Os01g03310,6.839729559720164,5.21616074086574e-7
LOC_Os01g03330,4.051629635675073,5.648283985222169e-23
LOC_Os01g03340,1.0573306742338564,4.345650013321903e-17
LOC_Os01g03360,-0.285733452351801,0.008567089897127504
LOC_Os01g03390,6.00758491422571,1.6068873552369175e-76
LOC_Os01g03500,-1.0354059346247555,2.4298132699899697e-5
LOC_Os01g03510,-0.4966783705994273,4.027537125098446e-5
LOC_Os01g03520,-0.519345894181957,0.044955393194797515
LOC_Os01g03530,5.11944416191398,2.2848862862476024e-9
LOC_Os01g03549,3.2951186218124264,7.864879287229666e-33
LOC_Os01g03570,-0.6669173159947906,2.8913904925083453e-4
LOC_Os01g03680,-0.9816269082346749,1.654782567063892e-11
LOC_Os01g03690,2.238178854685434,2.1943420673628107e-49
LOC_Os01g03720,3.004855411843541,3.277031390633113e-4
LOC_Os01g03740,3.094927275310574,3.2689926539202686e-11
LOC_Os01g03730,3.291820310871153,2.933655450284907e-18
LOC_Os01g03750,1.3601347210833823,1.8830357744661909e-25
LOC_Os01g03870,1.6637491509216906,6.927561196710389e-24
LOC_Os01g03890,3.087754868114771,3.668717918472087e-9
LOC_Os01g03900,1.5401426777776013,0.01002965861964822
LOC_Os01g03914,0.451372605023126,2.8623595756712024e-4
LOC_Os01g03940,0.98840906952165275,0.005714081675710033
LOC_Os01g03950,0.855070298075644,6.704475236234867e-18
LOC_Os01g04010,0.3386645188732715,2.618337282465393e-4
LOC_Os01g04020,-0.33331111396229063,6.520880251379995e-4
LOC_Os01g04050,4.010306306027029,1.2471409240616484e-9
LOC_Os01g04080,3.1989982052737096,1.735820076131503e-7
LOC_Os01g04100,1.0857053328565889,1.0847784785344606e-5
LOC_Os01g04120,1.3963181180670259,0.011744050421010217
LOC_Os01g04160,0.8940953850513623,0.004184906709309032
LOC_Os01g04170,0.6707034663161364,0.0038638317797723143
LOC_Os01g04200,-1.0650399114243125,4.2544670000382424e-26
LOC_Os01g04210,-1.0177259741833913,0.005521864700186306
LOC_Os01g04230,0.7804374133351188,0.0011239122156464704
LOC_Os01g04260,-1.120317510622178,1.0424866934878648e-40
LOC_Os01g04280,4.229287304882054,4.4156104098610203e-23
LOC_Os01g04300,1.7668772494688019,2.550971003486238e-8
LOC_Os01g04324,2.2826294175649875,5.7235559135703126e-6
LOC_Os01g04330,1.171380991047372,1.3206980369037724e-8
LOC_Os01g04340,2.4439429456768247,1.755129386918552e-4
LOC_Os01g04350,3.4838929589693475,1.3268695510205012e-28
LOC_Os01g04360,0.864768746623214,1.261899405498427e-8
LOC_Os01g04380,-1.6079126009361373,3.6360089343630844e-31
LOC_Os01g04390,-0.5088132867230337,0.001516622736548473
LOC_Os01g04450,-0.6666312989529998,2.658193608068682e-4
LOC_Os01g04580,2.2706428229748337,5.109514959902834e-10
LOC_Os01g04590,1.247651596182103,0.010944237529365748
LOC_Os01g04620,1.8225947243172451,0.03434007962791466
LOC_Os01g04630,-0.37506009988885386,0.007518102464279034
LOC_Os01g04640,4.4510354679170065,0.043576807722809204
LOC_Os01g04650,-0.8778238849620833,1.0216186669377573e-7
LOC_Os01g04670,1.4836713189750355,1.385162333228892e-4
LOC_Os01g04720,-0.491977560151544,0.002460669927420905
LOC_Os01g04800,1.1775234053984174,3.5191277603400615e-11
LOC_Os01g04814,-0.6114200866839395,4.623472316135297e-11
LOC_Os01g04870,1.7674343291558223,8.182874176920447e-7
LOC_Os01g04880,-0.6979058364560669,0.0010126380655232337
LOC_Os01g04910,-0.4621485917772383,4.249702027877153e-4
LOC_Os01g04950,0.565505421366443,6.300592983872665e-4
LOC_Os01g04990,0.9636321574562198,2.8433947319460127e-5
LOC_Os01g05064,-1.0283130582218973,1.0139832997729403e-11
LOC_Os01g05070,-0.34877412602234487,0.005082044805059262
LOC_Os01g05080,1.930561646983951,6.555147182430067e-4
LOC_Os01g05180,-0.7256961604851149,0.002064559844926848
LOC_Os01g05310,1.5272981573180902,1.5325718923707578e-4
LOC_Os01g05400,2.6434908632465044,1.3413273341029725e-6
LOC_Os01g05420,-0.2895728650588921,0.024237852366269425
LOC_Os01g05470,-0.5286358211711168,0.01644057311840934
LOC_Os01g05480,2.817246751429989,9.394526929880784e-17
LOC_Os01g05490,-0.5000647472866904,1.1763993902335028e-4
LOC_Os01g05540,-0.5849169546966694,1.9316231220353741e-4
LOC_Os01g05560,-0.7220426067051866,2.8005778452049177e-8
LOC_Os01g05585,-0.36896465193973066,3.829240982654434e-4
LOC_Os01g05610,-0.8541299751878334,2.752423864557514e-15
LOC_Os01g05630,-1.0812741812525166,7.712901538339963e-15
LOC_Os01g05650,-0.1994704376289374,0.03189146143822754
LOC_Os01g05680,-1.0535991412004722,1.545892252508067e-5
LOC_Os01g05790,-0.43046785644900776,0.005553677193311432
LOC_Os01g05800,0.5848051213647835,0.003090392603702513
LOC_Os01g05810,-1.0113599349869964,8.631395400414653e-22
LOC_Os01g05840,0.6305544738722326,8.717035540818806e-8
LOC_Os01g05860,-0.5817513030992042,0.025845576621124935
LOC_Os01g05900,-0.8298737140720688,2.5554550846550728e-11
LOC_Os01g05940,1.309078740321417,6.847872053734338e-7
LOC_Os01g05970,-0.7721962346879497,2.7049037873799062e-12
LOC_Os01g06010,-0.532019063524231,7.857309643948541e-5
LOC_Os01g06080,-0.3755076406854293,0.02043687364379688
LOC_Os01g06270,-0.5423328042063236,0.041184864802590225
LOC_Os01g06290,-0.49825230858234143,3.7602946105643357e-6
LOC_Os01g06310,4.2275600730036995,7.767320391099304e-6
LOC_Os01g06340,-1.2046301936934465,1.1014288113631896e-23
LOC_Os01g06350,-1.014323806912096,7.133130344229139e-4
LOC_Os01g06370,-1.127796302598363,2.9186603713853547e-7
LOC_Os01g06390,-1.8951719734669383,5.993394810773762e-4
LOC_Os01g06420,-1.818563240233843,0.02388992081186648
LOC_Os01g06440,-1.175951596116492,5.443840233976126e-4
LOC_Os01g06454,-0.45919601898691964,0.015740585817338712
LOC_Os01g06490,-0.876673409973963,8.819748431844931e-6
LOC_Os01g06550,-0.765731470736848,5.964630424751184e-5
LOC_Os01g06560,3.022130953005706,1.67373237406475e-93
LOC_Os01g06570,2.1171228387126546,0.020978582508383904
LOC_Os01g06580,2.0220947683554265,2.5058619049568286e-5
LOC_Os01g06600,-0.5987901439182476,0.01524704287344396
LOC_Os01g06630,6.559730763956704,1.3737006781020067e-6
LOC_Os01g06640,1.529085633916422,0.004059722187047188
LOC_Os01g06660,-0.9524400241397499,3.325413435649735e-37
LOC_Os01g07110,-0.5240398746363796,0.011663234045300678
LOC_Os01g07140,0.8541480529541352,1.1936072433830934e-7
LOC_Os01g07150,2.801512958822918,2.1841600269394347e-5
LOC_Os01g07160,2.686560549137892,6.806995248451598e-4
LOC_Os01g07240,0.6426937925232984,0.04888215637857149
LOC_Os01g07250,0.7984435832707261,0.03378274823851037
LOC_Os01g07260,-0.9647362209663263,5.693365923359532e-13
LOC_Os01g07270,0.7885907274533186,9.09898046421196e-4
LOC_Os01g07300,1.5909909462565477,8.859433874169109e-4
LOC_Os01g07310,-0.6437014559235675,4.225249083824325e-6
LOC_Os01g07370,-0.29494201067958403,0.0033630590436646503
LOC_Os01g07400,-0.4902426564763441,0.0012143307368930659
LOC_Os01g07420,2.831590872113112,7.087951719286262e-25
LOC_Os01g07430,2.3826302577510705,0.024735604623776296
LOC_Os01g07490,-0.6627296744513042,0.01089238404116297
LOC_Os01g07500,1.2678490207629842,1.1366696659512176e-36
