,log2FC,padj
LOC_Os08g43490,1.986142216,0.048605977
LOC_Os10g38740,1.984738019,0.026592709
LOC_Os11g37970,1.982471596,0.022983803
LOC_Os01g04280,1.97506279,0.025786575
LOC_Os03g04890,1.962265954,0.030290452
LOC_Os03g08310,1.959017,0.027473792
LOC_Os01g15340,1.953504968,0.025286804
LOC_Os03g63580,1.949905777,0.027239243
LOC_Os02g52010,1.945603523,0.026037345
LOC_Os01g03330,1.93812547,0.0261252
LOC_Os06g11280,1.934247429,0.030674161
LOC_Os05g45450,1.933480587,0.030935221
LOC_Os04g53606,1.92800716,0.037277647
LOC_Os08g01830,1.916064705,0.04686269
LOC_Os02g01830,1.910869292,0.040458543
LOC_Os03g25490,1.905810923,0.028682097
LOC_Os05g04380,1.905098883,0.037954374
LOC_Os06g51060,1.899745822,0.027341611
LOC_Os02g19530,1.875086505,0.049165447
LOC_Os02g56510,1.874153444,0.032807423
LOC_Os12g43140,1.86558339,0.034109081
LOC_Os06g05470,1.863405211,0.031010786
LOC_Os01g11340,1.860689751,0.031756345
LOC_Os01g44120,1.859949822,0.043436716
LOC_Os05g40630,1.855495763,0.049165447
LOC_Os03g46070,1.850236197,0.031937802
LOC_Os09g27260,1.847958232,0.031959915
LOC_Os07g49200,1.843752538,0.046505816
LOC_Os06g02930,1.837237529,0.047094745
LOC_Os05g04870,1.833879735,0.035456916
LOC_Os01g70110,1.829546974,0.035606951
LOC_Os06g44010,1.827093915,0.041261793
LOC_Os10g07970,1.825469853,0.046614981
LOC_Os04g44320,1.820473963,0.047112672
LOC_Os03g04190,1.805997352,0.037962975
LOC_Os01g11910,1.805977512,0.037152585
LOC_Os06g35770,1.793917099,0.041111368
LOC_Os01g03130,1.784244302,0.045289312
LOC_Os02g57720,1.77506017,0.043707125
LOC_Os02g47370,1.771900223,0.044751267
LOC_Os04g58090,1.765708595,0.040593221
LOC_Os12g25630,1.76455686,0.048712561
LOC_Os08g22284,1.763686015,0.042225381
LOC_Os05g45110,1.761674284,0.041439752
LOC_Os08g40270,1.750622519,0.045895129
LOC_Os01g45110,1.747718137,0.049262629
LOC_Os07g07990,1.742632609,0.043941468
LOC_Os06g18000,1.737631112,0.048486967
LOC_Os09g30490,1.70358095,0.048434905
LOC_Os05g47850,-1.713710672,0.048520732
LOC_Os06g21910,-1.72041744,0.045835203
LOC_Os05g19150,-1.736914715,0.049350827
LOC_Os07g31650,-1.744964955,0.048031289
LOC_Os07g13234,-1.757480035,0.044884523
LOC_Os05g42070,-1.758060783,0.045405751
LOC_Os01g62630,-1.78896332,0.048604206
LOC_Os01g52830,-1.809091426,0.036075082
LOC_Os03g21260,-1.812181168,0.038523434
LOC_Os05g39450,-1.820771413,0.049898572
