,log2FoldChange,padj
LOC_Os01g01030,0.47726429337084736,3.2592354442372094e-4
LOC_Os01g01060,0.5706617253407801,0.004015530753109393
LOC_Os01g01120,1.0355254042120245,0.009460155692701902
LOC_Os01g01160,0.4057218551092188,0.027883136244645633
LOC_Os01g01307,0.30093231432392165,7.26330100198618e-4
LOC_Os01g01312,-0.3350284697777147,0.019714764187969847
LOC_Os01g01330,1.0693940992128734,0.0024586248082511374
LOC_Os01g01340,0.4499337850861559,0.026545931727861762
LOC_Os01g01350,0.5213102114817807,1.6228736478109642e-5
LOC_Os01g01360,0.9822382944449015,8.903876960605265e-7
LOC_Os01g01420,-0.3049477436973099,0.008654638586463344
LOC_Os01g01430,-0.49389596830790344,0.01959487349690143
LOC_Os01g01520,0.9661411925594561,9.712067680428616e-5
LOC_Os01g01640,0.4431992269209914,9.00575423083744e-5
LOC_Os01g01650,1.6991916826877371,2.9807583026290012e-18
LOC_Os01g01680,1.0124664920264375,1.0248787873755151e-4
LOC_Os01g01700,0.6408874364628465,5.141282345586508e-5
LOC_Os01g01710,-0.8280055085152986,1.0748056733599598e-13
LOC_Os01g01720,-0.2678959423749978,0.047507690876690725
LOC_Os01g01790,-0.2893144081709165,0.02984609624622668
LOC_Os01g01870,-1.2017224027087214,1.6950247790069464e-8
LOC_Os01g01890,0.5044715152701519,7.59183157635568e-4
LOC_Os01g01910,0.9916836166674734,0.0010725770393694818
LOC_Os01g01960,-0.46204330772625446,0.001404125336607324
LOC_Os01g02010,0.6820294999983951,6.368254840224936e-5
LOC_Os01g02020,0.6945793597784696,8.962880697886235e-10
LOC_Os01g02110,0.5196202005388039,0.004660064097379224
LOC_Os01g02139,0.590656740089828,0.0014743230281047551
LOC_Os01g02150,0.6408739406304932,1.6041363777891542e-5
LOC_Os01g02160,2.6777572244288588,4.152232754709335e-28
LOC_Os01g02170,0.32297334055188187,0.026951028246762036
LOC_Os01g02200,-0.42625249189770453,1.6352206547995997e-5
LOC_Os01g02270,2.289786508287277,0.004228069073021111
LOC_Os01g02290,-0.40156993067867386,0.020733391403956948
LOC_Os01g02300,-0.5342381403290687,0.012600517239839359
LOC_Os01g02310,-0.8162405608821642,0.005586900697493616
LOC_Os01g02390,0.3416599147080888,0.024647424808708795
LOC_Os01g02420,-0.5753861152292552,0.0032205888113785632
LOC_Os01g02430,1.5546855874522951,2.1668794131497683e-4
LOC_Os01g02500,0.7576627341657058,1.1789946044133003e-4
LOC_Os01g02510,-1.110604826282395,0.0037862024489867105
LOC_Os01g02520,-1.3080148771972464,0.0012675077978756468
LOC_Os01g02530,-1.4498919905770444,0.007032002842739485
LOC_Os01g02590,0.3549930525339001,0.007559237906866474
LOC_Os01g02680,-2.1400638392142914,4.591737280145022e-7
LOC_Os01g02760,0.9043054489507784,0.021577257227078213
LOC_Os01g02890,-0.31846145338118304,0.038356591833862266
LOC_Os01g02900,0.46094050335450704,0.010292893390577021
LOC_Os01g02910,0.9266625336423838,2.0010213999154008e-7
LOC_Os01g02930,0.6464282696055198,0.008072114776292409
LOC_Os01g02940,0.3467161561625283,0.006498888184346593
LOC_Os01g03130,-1.1479112635371451,6.288153354753162e-5
LOC_Os01g03340,0.4368770857232599,0.0033063752292504175
LOC_Os01g03360,0.8335052532491753,4.306343244061306e-18
LOC_Os01g03370,-6.509246707964804,6.169383359568772e-77
LOC_Os01g03380,-0.987764676713762,0.029549201624465136
LOC_Os01g03520,-0.4238688075414271,7.45275390819045e-4
LOC_Os01g03630,-1.603020367638454,2.626510613790028e-20
LOC_Os01g03640,-0.8157433345541519,1.2236085372092052e-6
LOC_Os01g03680,0.9441448969393837,1.236786629090811e-14
LOC_Os01g03690,-0.41565036638071945,0.0196821050164981
LOC_Os01g03710,-0.9807904074529264,3.200069727182556e-11
LOC_Os01g03740,0.886673534617778,0.015241303441499609
LOC_Os01g03730,1.1263613966007657,6.036197467763072e-16
LOC_Os01g03750,0.4189886278022695,0.023133124715399675
LOC_Os01g03760,-0.3236857387812364,0.02110798551789249
LOC_Os01g03820,-0.9729852702843657,8.329349263613961e-13
LOC_Os01g04010,-0.4070705763468678,0.012619178680552333
LOC_Os01g04030,0.47382441140892106,0.002045611279815032
LOC_Os01g04050,-0.7117656909045696,8.438692184607718e-6
LOC_Os01g04110,0.3698952068762615,0.03794872510397575
LOC_Os01g04170,0.7604113110833502,4.503671010032294e-6
LOC_Os01g04220,5.802791814914157,0.025816807951195713
LOC_Os01g04230,1.2421887648267784,1.2011001476946178e-11
LOC_Os01g04260,1.0774346663394159,6.702094443554581e-15
LOC_Os01g04280,-0.4075463159393741,0.0011255510862609903
LOC_Os01g04324,-0.8729425678183732,8.906460244026842e-4
