,log2FC,padj
LOC_Os02g05940,1.1936,0.0194145
LOC_Os02g05950,0.990754,0.0462655
LOC_Os02g06920,1.10988,0.0348724
LOC_Os02g07044,2.15834,1.07935E-05
LOC_Os02g07360,1.23988,0.0229311
LOC_Os02g11760,1.09076,0.02681
LOC_Os02g12120,1.08124,0.0367535
LOC_Os02g12220,1.4932,0.029192
LOC_Os02g13965,1.25525,0.0192265
LOC_Os02g14090,1.32435,0.0424623
LOC_Os02g15690,0.993488,0.0446213
LOC_Os02g16000,1.11855,0.038803
LOC_Os02g20380,1.14716,0.0304353
LOC_Os02g28900,1.34635,0.0188847
LOC_Os02g30240,1.04037,0.0388568
LOC_Os02g33070,2.29397,0.0470738
LOC_Os02g33400,1.00385,0.0409743
LOC_Os02g33420,1.13434,0.0245
LOC_Os02g33610,1.35324,0.0145673
LOC_Os02g34820,1.19363,0.0329875
LOC_Os02g37970,1.42694,0.0253867
LOC_Os02g38840,1.16424,0.0262379
LOC_Os02g39140,1.07679,0.0424719
LOC_Os02g39970,1.35559,0.0279589
LOC_Os02g43670,1.04435,0.0414289
LOC_Os02g44300,1.40502,0.0333504
LOC_Os02g45240,0.996747,0.0426436
LOC_Os02g48220,1.36832,0.0123628
LOC_Os02g50270,1.08412,0.0325703
LOC_Os02g51390,1.17169,0.0287151
LOC_Os02g52770,1.04528,0.0402227
LOC_Os02g52934,1.42132,0.0194733
LOC_Os02g54870,1.24568,0.0161334
LOC_Os02g55480,1.15197,0.0350752
LOC_Os02g55560,1.38422,0.00465597
LOC_Os03g02420,1.02074,0.0476543
LOC_Os03g08470,2.43267,0.00373376
LOC_Os03g08500,1.15254,0.0399227
LOC_Os03g08630,1.03159,0.0388636
LOC_Os03g16350,1.17383,0.0171009
LOC_Os03g17410,1.67734,0.00445189
LOC_Os03g18130,1.89308,0.00286787
LOC_Os03g19250,1.08394,0.0309179
LOC_Os03g19390,1.29618,0.0374743
LOC_Os03g19680,1.08447,0.0393041
LOC_Os03g22120,1.36006,0.0367107
LOC_Os03g24040,0.990275,0.0455261
LOC_Os03g24870,1.74142,0.00535093
LOC_Os03g27230,1.48131,0.00235959
LOC_Os03g29770,1.17177,0.0298478
LOC_Os03g31490,1.46403,0.0038404
LOC_Os03g32090,1.01412,0.0436918
LOC_Os03g32790,1.60406,0.0358321
LOC_Os03g32990,1.79769,0.0348228
LOC_Os03g39230,1.30919,0.0360672
LOC_Os03g44230,1.92052,8.42419E-05
LOC_Os03g46040,1.34195,0.0272865
LOC_Os03g50040,1.42181,0.00790995
LOC_Os03g51380,1.07341,0.0401617
LOC_Os03g51680,1.18237,0.0483447
LOC_Os03g55090,1.32564,0.0246725
LOC_Os03g55360,1.0171,0.0378471
LOC_Os03g57840,1.12918,0.0258171
LOC_Os03g58780,0.953168,0.0495689
LOC_Os03g60920,1.02058,0.037372
LOC_Os03g61150,5.02798,0.000987045
LOC_Os03g63150,1.05781,0.044848
LOC_Os03g63810,1.32179,0.0136721
LOC_Os03g63850,1.2904,0.0215297
LOC_Os03g64370,1.08475,0.0426233
LOC_Os04g08350,1.28396,0.0286955
LOC_Os04g09580,1.05967,0.0411233
LOC_Os04g10350,1.91627,0.00701968
LOC_Os04g12980,0.986541,0.0481063
LOC_Os04g14410,0.97474,0.0475139
LOC_Os04g30210,1.10141,0.0424763
LOC_Os04g31340,1.07927,0.0390928
LOC_Os04g33920,2.4101,0.0311715
LOC_Os04g39880,1.86729,0.000669856
LOC_Os04g50860,0.996994,0.0455515
LOC_Os04g50960,1.01231,0.049806
LOC_Os04g52050,0.996793,0.0445307
LOC_Os04g52640,1.28144,0.0327408
LOC_Os04g52920,1.00594,0.0421305
LOC_Os04g53210,1.36375,0.0439822
LOC_Os04g58550,1.07369,0.0325585
LOC_Os04g59150,1.59917,0.00333706
LOC_Os05g02450,1.59723,0.0296743
LOC_Os05g02564,1.10643,0.0450276
LOC_Os05g04220,1.0911,0.0254676
LOC_Os05g06650,1.12721,0.0376977
LOC_Os05g08400,1.25284,0.0452795
LOC_Os05g08910,1.2288,0.0260067
LOC_Os05g10414,1.12873,0.0242795
LOC_Os05g10690,2.3536,0.000164187
LOC_Os05g33600,1.16996,0.0454959
LOC_Os05g34710,0.973451,0.0460995
LOC_Os05g35266,1.17179,0.0341272
LOC_Os05g38760,1.79769e+308,0.0398243
LOC_Os05g39260,1.26626,0.0389321
LOC_Os05g39880,1.40075,0.0284751
LOC_Os05g40070,1.77044,0.0347309
LOC_Os05g41130,1.25967,0.0135433
LOC_Os05g42250,1.45798,0.00865293
LOC_Os05g43230,1.09925,0.0293905
LOC_Os05g45280,0.988749,0.0446014
LOC_Os05g45880,1.30394,0.0479371
LOC_Os05g46520,1.27269,0.0123686
LOC_Os05g48040,1.4594,0.00811576
LOC_Os05g48200,1.93048,0.00292891
LOC_Os05g48940,1.15592,0.0208057
LOC_Os06g04350,1.18705,0.0154226
LOC_Os06g05050,1.40365,0.00827284
LOC_Os06g05520,0.984049,0.0495028
LOC_Os06g06450,1.06438,0.0438289
LOC_Os06g08090,1.36219,0.0135599
LOC_Os06g08280,1.25276,0.0160946
LOC_Os06g09350,1.65026,0.0220144
LOC_Os06g09880,1.41229,0.00522935
LOC_Os06g10570,1.39102,0.0288743
LOC_Os06g11190,1.01508,0.0398239
LOC_Os06g15370,1.03566,0.0372805
LOC_Os06g18810,1.4225,0.0389436
LOC_Os06g19590,1.04599,0.0334998
LOC_Os06g24190,1.63068,0.0307861
LOC_Os06g24430,1.79769,0.0161853
LOC_Os06g29220,2.37173,0.00172128
LOC_Os06g33549,1.06138,0.0278364
LOC_Os06g36450,2.10426,0.00746611
LOC_Os06g36650,2.41809,0.00018165
LOC_Os06g36880,1.04464,0.0353098
LOC_Os06g36940,1.0641,0.0299353
LOC_Os06g38780,1.18742,0.0413769
LOC_Os06g39410,1.79769,0.0288895
LOC_Os06g39906,1.22518,0.0161364
LOC_Os06g40370,1.05169,0.0347633
LOC_Os06g41480,1.15628,0.0286104
LOC_Os06g42164,1.32156,0.0357609
LOC_Os06g42560,1.35527,0.0324038
LOC_Os06g45060,1.65052,0.0125054
LOC_Os06g47220,1.48766,0.00348005
LOC_Os06g48510,1.29138,0.0128556
LOC_Os06g49190,3.52205,0.0453795
LOC_Os06g50370,1.04027,0.0423393
LOC_Os07g03260,1.25291,0.0106133
LOC_Os07g06070,1.48234,0.0350542
LOC_Os07g12260,0.969735,0.0499632
LOC_Os07g13834,1.44891,0.00727564
LOC_Os07g19160,2.33561,0.00239916
LOC_Os07g19530,1.30488,0.00816465
LOC_Os07g20330,1.67341,0.0373224
LOC_Os07g29620,1.26498,0.0124784
LOC_Os07g29750,1.11998,0.0495446
LOC_Os07g31500,1.29949,0.00937264
LOC_Os07g36770,1.10677,0.0307686
LOC_Os07g37100,1.19849,0.0247494
LOC_Os07g43040,1.17937,0.0226937
LOC_Os07g46670,1.17695,0.0166267
LOC_Os07g49140,1.05348,0.0354795
LOC_Os08g09710,1.3676,0.021049
LOC_Os08g10300,1.34049,0.0130617
LOC_Os08g10320,1.09216,0.040589
LOC_Os08g19980,0.993824,0.0448497
LOC_Os08g24330,1.24424,0.0188263
LOC_Os08g25430,2.14169,8.88885E-05
LOC_Os08g26870,1.34917,0.0130214
LOC_Os08g26880,1.39374,0.00671034
LOC_Os08g27250,2.81686,0.0401778
LOC_Os08g29160,1.07305,0.0396623
LOC_Os08g29680,1.79769,0.0348228
LOC_Os08g32850,1.01449,0.0494553
LOC_Os08g33350,1.05131,0.0363285
LOC_Os08g34984,1.0394,0.036716
LOC_Os08g35160,1.75451,0.0474607
LOC_Os08g39210,1.24281,0.0394452
LOC_Os08g39790,1.79769,0.0240376
LOC_Os08g43390,2.84451,1.03898E-05
LOC_Os09g10204,1.48675,0.0357301
LOC_Os09g11480,2.97358,0.0065538
LOC_Os09g12230,1.11413,0.0395384
LOC_Os09g20020,1.17366,0.0423873
LOC_Os09g20390,1.16981,0.0420895
LOC_Os09g21000,1.01919,0.0404148
LOC_Os09g21340,1.44948,0.00302682
LOC_Os09g23280,0.974411,0.0482218
LOC_Os09g23300,2.52526,1.04681E-05
LOC_Os09g29920,2.24239,0.000553075
LOC_Os09g30180,1.47757,0.0166174
LOC_Os09g30400,1.14933,0.0294202
LOC_Os09g36020,1.0422,0.0444638
LOC_Os09g36730,1.18948,0.0216434
LOC_Os09g37446,1.26815,0.0180736
LOC_Os10g02040,2.58405,0.00125301
LOC_Os10g02490,4.41581,2.95486E-08
LOC_Os10g03740,1.29578,0.0306459
LOC_Os10g04120,1.19659,0.0230688
LOC_Os10g05980,1.25243,0.0480759
LOC_Os10g12480,1.0062,0.0494676
LOC_Os10g12620,0.975625,0.0497741
LOC_Os10g19270,2.57452,0.00365981
LOC_Os10g25090,1.03198,0.0404179
LOC_Os10g26150,1.72272,0.0186522
LOC_Os10g26690,1.02302,0.0453077
LOC_Os10g28630,1.14157,0.0258608
LOC_Os10g30520,1.11913,0.0264686
LOC_Os10g31040,1.3618,0.0147488
LOC_Os10g33660,1.16301,0.0372993
LOC_Os10g35160,1.27889,0.0323525
LOC_Os10g36760,0.999278,0.0498475
LOC_Os10g38930,1.2161,0.0241172
LOC_Os11g01530,1.0878,0.038041
LOC_Os11g03730,1.28419,0.0379239
LOC_Os11g07940,1.2966,0.00702777
LOC_Os11g09960,1.17162,0.0418165
LOC_Os11g10290,1.63303,0.00188931
LOC_Os11g10340,1.03704,0.0432901
LOC_Os11g11990,1.06599,0.0319987
LOC_Os11g17600,1.10025,0.0285908
LOC_Os11g25260,1.43237,0.0050554
LOC_Os11g26030,0.99039,0.0404635
LOC_Os11g29520,1.00825,0.0457171
LOC_Os11g32759,0.977691,0.049246
LOC_Os11g32940,1.06579,0.0332518
LOC_Os11g34920,1.42385,0.0184334
LOC_Os11g35020,1.04983,0.0371599
LOC_Os11g39540,1.4159,0.0312337
LOC_Os11g40400,1.3532,0.0288226
LOC_Os11g40510,1.1576,0.0413966
LOC_Os11g41560,1.29614,0.0308127
LOC_Os11g41600,1.5794,0.00716161
LOC_Os11g42550,1.06112,0.0380501
LOC_Os11g47930,1.20038,0.0326065
LOC_Os12g02094,0.985507,0.0485877
LOC_Os12g02210,1.60332,0.0173934
LOC_Os12g08060,1.3614,0.0226216
LOC_Os12g08670,1.11561,0.0340908
LOC_Os12g09540,1.30256,0.0248934
LOC_Os12g10750,1.24866,0.0101137
LOC_Os12g16490,1.21637,0.0463531
LOC_Os12g29290,1.17019,0.0396048
LOC_Os12g33230,1.295,0.0227558
LOC_Os12g34440,1.04627,0.0380585
LOC_Os12g37770,1.25335,0.0445954
LOC_Os12g38430,1.14562,0.0290803
LOC_Os12g39520,1.40908,0.0143647
LOC_Os12g40550,1.05712,0.0337281
LOC_Os12g43600,1.32708,0.021745
LOC_Os01g08530,-1.76294,0.00100899
LOC_Os02g32990,-3.52544,0.0113513
LOC_Os04g55710,-2.28316,0.000215691
LOC_Os06g23274,-1.41059,0.0193312
LOC_Os07g29310,-1.74915,0.00169164
LOC_Os01g08350,-1.59263,0.017046
LOC_Os01g09665,-1.80399,0.0237274
LOC_Os01g12810,-2.10818,0.001238
LOC_Os01g41960,-3.51542,4.87102E-05
LOC_Os01g44970,-1.53271,0.00502895
LOC_Os01g58010,-1.38835,0.0293154
LOC_Os01g58039,-1.48466,0.0310564
LOC_Os01g66850,-1.21114,0.0487477
LOC_Os01g67364,-1.55881,0.032077
LOC_Os02g20360,-1.78956,0.0243668
LOC_Os02g24574,-1.67508,0.042321
LOC_Os02g24614,-1.22202,0.0466748
LOC_Os02g39384,-1.89945,0.0121979
LOC_Os02g41860,-2.07089,0.00842406
LOC_Os02g44090,-3.46494,0.0391536
LOC_Os02g47620,-2.03522,0.00606995
LOC_Os02g57110,-1.36735,0.0161375
LOC_Os02g58310,-3.94528,0.0247183
LOC_Os03g14040,-1.10981,0.0420304
LOC_Os03g15100,-3.84048,0.00492293
LOC_Os03g54860,-1.36745,0.034554
LOC_Os04g16734,-1.28835,0.0477312
LOC_Os04g16740,-1.19423,0.0482635
LOC_Os04g16770,-1.78456,0.0149803
LOC_Os04g16792,-1.48941,0.0402924
LOC_Os04g16820,-1.26749,0.0393175
LOC_Os04g17850,-2.39053,0.00157572
LOC_Os04g20440,-2.88956,0.00332565
LOC_Os05g20700,-1.44508,0.0448795
LOC_Os06g06170,-1.84385,0.0250588
LOC_Os06g06180,-3.85537,0.00480254
LOC_Os06g14180,-2.22606,0.0498926
LOC_Os06g24310,-1.27043,0.0474869
LOC_Os06g40640,-1.86083,0.0143627
LOC_Os06g46434,-1.94956,0.00433313
LOC_Os08g15322,-1.58169,0.01979
LOC_Os08g33550,-5.61596,1.82596E-10
LOC_Os08g33580,-1.79769,0.00821209
LOC_Os08g35420,-2.46797,0.00284361
LOC_Os08g39370,-2.44518,0.00407636
LOC_Os09g06464,-1.79769,0.0342465
LOC_Os09g08880,-2.14413,0.0251633
LOC_Os10g07582,-1.23639,0.0490089
LOC_Os10g21230,-1.22053,0.0430897
LOC_Os10g21268,-1.62772,0.00589073
LOC_Os10g21388,-2.04214,0.0099519
LOC_Os10g21396,-1.40372,0.0351516
LOC_Os10g21398,-1.81972,0.0105661
LOC_Os10g29470,-2.09591,0.035039
LOC_Os10g30240,-1.79769,0.00853625
LOC_Os10g39140,-1.38712,0.0462986
LOC_Os10g40550,-1.67218,0.0387094
LOC_Os10g40700,-1.90356,0.033665
LOC_Os10g40740,-1.64092,0.0436121
LOC_Os10g41100,-2.70676,0.0075282
LOC_Os11g46000,-1.56404,0.0169336
LOC_Os12g05655,-1.42503,0.0409267
LOC_Os12g10580,-1.86298,0.00563011
LOC_Os12g14930,-1.41586,0.0275947
LOC_Os12g14939,-1.58194,0.0195667
LOC_Os12g33946,-1.46978,0.0238458
LOC_Os12g33958,-1.30538,0.0429919
LOC_Os12g33962,-1.62309,0.0154009
LOC_Os12g34014,-1.68729,0.0117485
LOC_Os12g34016,-2.1814,0.00360149
LOC_Os12g34018,-1.65152,0.0134093
LOC_Os12g34022,-2.12074,0.0163156
LOC_Os12g34040,-2.58901,0.0157967
LOC_Os12g34045,-1.81806,0.00811489
LOC_Os12g34094,-1.19735,0.0469065
LOC_Os12g34098,-1.57932,0.035015
LOC_Os12g34100,-1.75031,0.011014
LOC_Os12g34102,-1.44541,0.0364516
LOC_Os12g41590,-2.18624,0.0264172
