,log2FC,padj
LOC_Os02g51950,-0.876393266,0.0091
LOC_Os09g23300,-0.876878044,0.00565
LOC_Os08g23810,-0.877290464,0.0019
LOC_Os02g02400,-0.877307014,5.00E-05
LOC_Os01g32380,-0.878043146,0.0009
LOC_Os06g15800,-0.87839981,0.01765
LOC_Os10g17489,-0.8786399,5.00E-05
LOC_Os12g02450,-0.878936182,0.0015
LOC_Os02g18070,-0.879021216,5.00E-05
LOC_Os05g02640,-0.880128461,0.00075
LOC_Os01g72140,-0.880328295,0.00035
LOC_Os04g22120,-0.8804451,5.00E-05
LOC_Os01g06836,-0.882016612,0.01335
LOC_Os06g46270,-0.882753874,0.0056
LOC_Os11g19240,-0.88290013,5.00E-05
LOC_Os03g05900,-0.884119274,5.00E-05
LOC_Os11g07930,-0.891504588,5.00E-05
LOC_Os10g33040,-0.891523729,5.00E-05
LOC_Os08g34280,-0.893760114,0.00015
LOC_Os08g04340,-0.894528887,0.0127
LOC_Os03g30890,-0.896065743,0.0012
LOC_Os11g34980,-0.897774688,0.01285
LOC_Os06g08830,-0.898305389,0.00085
LOC_Os09g10010,-0.898749327,0.0006
LOC_Os10g18234,-0.898851386,0.00355
LOC_Os01g64310,-0.899423652,5.00E-05
LOC_Os12g03720,-0.903943779,5.00E-05
LOC_Os01g14590,-0.904364182,5.00E-05
LOC_Os02g44000,-0.905809111,0.01415
LOC_Os01g60600,-0.905821869,0.00045
LOC_Os04g48460,-0.906596332,5.00E-05
LOC_Os03g12500,-0.908887393,5.00E-05
LOC_Os12g44220,-0.90966137,0.0001
LOC_Os12g13910,-0.911978123,0.0028
LOC_Os10g42040,-0.913479884,0.0003
LOC_Os02g30190,-0.913708867,0.01115
LOC_Os06g11320,-0.915340517,5.00E-05
LOC_Os04g46970,-0.918282749,5.00E-05
LOC_Os05g30700,-0.918644697,0.0002
LOC_Os01g68670,-0.920769621,0.00565
LOC_Os03g08580,-0.922544614,0.00375
LOC_Os02g56900,-0.923386491,5.00E-05
LOC_Os01g02750,-0.928764381,5.00E-05
LOC_Os03g14654,-0.929768519,5.00E-05
LOC_Os06g45960,-0.930097552,0.0105
LOC_Os02g33680,-0.930561398,0.0002
LOC_Os01g72360,-0.931186489,0.0012
LOC_Os03g61360,-0.936578609,5.00E-05
LOC_Os02g28980,-0.936636026,5.00E-05
LOC_Os06g12030,-0.937157814,5.00E-05
LOC_Os05g46840,-0.939273141,0.0091
LOC_Os02g48710,-0.939650528,0.00045
LOC_Os09g37540,-0.939824006,5.00E-05
LOC_Os07g36560,-0.9401996,0.0019
LOC_Os05g35650,-0.941464011,5.00E-05
LOC_Os12g03420,-0.942010088,0.0037
LOC_Os01g73790,-0.942781057,0.00125
LOC_Os08g28710,-0.942790747,0.00015
LOC_Os06g47470,-0.946645576,5.00E-05
LOC_Os05g49170,-0.947390899,0.0107
LOC_Os12g01490,-0.947401192,5.00E-05
LOC_Os02g37160,-0.947756067,5.00E-05
LOC_Os01g52530,-0.948436132,5.00E-05
LOC_Os01g57770,-0.94876877,5.00E-05
LOC_Os03g61829,-0.949200804,5.00E-05
LOC_Os04g11524,-0.94925328,0.0034
LOC_Os09g39770,-0.949718828,5.00E-05
LOC_Os12g24320,-0.953060182,5.00E-05
LOC_Os01g49580,-0.954428677,5.00E-05
LOC_Os10g39710,-0.955078564,5.00E-05
LOC_Os12g43580,-0.960467805,5.00E-05
LOC_Os01g03690,-0.960633475,5.00E-05
LOC_Os12g44250,-0.961088034,5.00E-05
LOC_Os06g20920,-0.962684426,0.0223
LOC_Os11g40810,-0.965603353,5.00E-05
LOC_Os02g22160,-0.968841404,5.00E-05
LOC_Os06g06250,-0.969999841,0.01325
LOC_Os11g45130,-0.970368243,0.0002
LOC_Os01g43550,-0.971613319,0.00555
LOC_Os11g34610,-0.971984245,0.0002
LOC_Os11g37950,-0.974285718,5.00E-05
LOC_Os07g48450,-0.975500011,5.00E-05
LOC_Os08g36570,-0.976568007,0.02035
LOC_Os01g12430,-0.977973964,5.00E-05
LOC_Os08g23754,-0.978617341,0.02015
LOC_Os07g27970,-0.979972009,5.00E-05
LOC_Os09g26620,-0.981138293,5.00E-05
LOC_Os10g08026,-0.988680847,0.00065
LOC_Os03g46070,-0.990383418,5.00E-05
LOC_Os08g10150,-0.995680431,5.00E-05
LOC_Os07g48020,-0.996358846,5.00E-05
LOC_Os04g56030,-0.998373502,0.0028
LOC_Os03g18850,-0.999311948,5.00E-05
LOC_Os08g41290,-0.99974211,0.02035
LOC_Os01g62980,-1.000204739,0.00765
LOC_Os09g15670,-1.005069356,0.0001
LOC_Os07g03279,-1.005614385,0.00605
LOC_Os02g56380,-1.007133693,0.00035
LOC_Os11g44630,-1.009441169,0.0003
LOC_Os05g50100,-1.009798862,5.00E-05
LOC_Os02g33330,-1.011857495,5.00E-05
LOC_Os08g23280,-1.015597773,0.00835
LOC_Os05g46470,-1.018419793,0.0004
LOC_Os11g40830,-1.020561942,5.00E-05
LOC_Os10g04490,-1.023277186,0.00045
LOC_Os02g56300,-1.024144056,5.00E-05
LOC_Os02g06470,-1.024431861,0.0014
LOC_Os03g40194,-1.024448489,5.00E-05
LOC_Os08g02030,-1.025317904,5.00E-05
LOC_Os04g43680,-1.026584689,5.00E-05
LOC_Os05g47770,-1.02889795,5.00E-05
LOC_Os06g10750,-1.030214154,0.0001
LOC_Os03g42600,-1.032166868,5.00E-05
LOC_Os01g27750,-1.033077288,5.00E-05
LOC_Os04g43650,-1.034496498,5.00E-05
LOC_Os06g48300,-1.035879322,5.00E-05
LOC_Os02g02524,-1.036792796,0.0005
LOC_Os04g55240,-1.038216054,0.0168
LOC_Os06g46065,-1.038225848,5.00E-05
LOC_Os08g01030,-1.038231451,0.00025
LOC_Os03g20120,-1.039168864,5.00E-05
LOC_Os04g44500,-1.041474485,0.00025
LOC_Os03g05880,-1.041819292,0.00075
LOC_Os02g11859,-1.042127415,5.00E-05
LOC_Os10g36170,-1.043832826,0.0015
LOC_Os01g59000,-1.046366425,5.00E-05
LOC_Os03g32230,-1.047216071,5.00E-05
LOC_Os03g07190,-1.05321916,5.00E-05
LOC_Os12g43870,-1.053255647,0.02065
LOC_Os06g38980,-1.05578394,0.00205
LOC_Os07g03740,-1.056077359,0.01625
LOC_Os10g39680,-1.056212947,5.00E-05
LOC_Os01g03330,-1.056425792,5.00E-05
LOC_Os01g03530,-1.056436844,0.00295
LOC_Os02g48320,-1.056715841,5.00E-05
LOC_Os05g01380,-1.057752681,0.00155
LOC_Os04g52504,-1.059025382,5.00E-05
LOC_Os10g42030,-1.06086346,0.00025
LOC_Os03g56160,-1.065105328,5.00E-05
LOC_Os06g44010,-1.068053336,5.00E-05
LOC_Os06g10190,-1.071613667,0.02025
LOC_Os11g47500,-1.071659402,0.0154
LOC_Os01g43750,-1.0749365,5.00E-05
LOC_Os07g39740,-1.075120085,0.0013
LOC_Os06g39750,-1.075791035,5.00E-05
LOC_Os01g21144,-1.078764776,0.00045
LOC_Os01g71624,-1.079554991,5.00E-05
LOC_Os12g05440,-1.081245003,0.0048
LOC_Os01g52790,-1.084703893,5.00E-05
LOC_Os01g71860,-1.085210369,0.0018
LOC_Os03g40210,-1.085347556,0.00985
LOC_Os07g03860,-1.088271287,5.00E-05
LOC_Os05g19910,-1.089832105,5.00E-05
LOC_Os11g10120,-1.095327796,5.00E-05
LOC_Os03g28330,-1.100909397,5.00E-05
LOC_Os09g33530,-1.101687081,5.00E-05
LOC_Os11g03370,-1.101817512,5.00E-05
LOC_Os04g01874,-1.102398603,5.00E-05
LOC_Os10g40960,-1.103618135,0.0002
LOC_Os12g36850,-1.105265423,5.00E-05
LOC_Os07g11739,-1.109033035,5.00E-05
LOC_Os10g04130,-1.111520055,5.00E-05
LOC_Os02g14480,-1.112297152,5.00E-05
LOC_Os11g40840,-1.115759379,5.00E-05
LOC_Os02g02800,-1.117161838,0.02015
LOC_Os09g15420,-1.1194876,5.00E-05
LOC_Os01g58280,-1.119583059,5.00E-05
LOC_Os06g50950,-1.127001054,5.00E-05
LOC_Os02g55970,-1.127306881,0.01515
LOC_Os04g44510,-1.131749666,0.00035
LOC_Os05g25920,-1.132411575,5.00E-05
LOC_Os07g35630,-1.133507038,0.0131
LOC_Os01g24710,-1.13466939,5.00E-05
LOC_Os06g11660,-1.13864815,5.00E-05
LOC_Os11g38790,-1.140834954,0.0008
LOC_Os01g02730,-1.14219489,5.00E-05
LOC_Os10g40710,-1.143018217,5.00E-05
LOC_Os02g04650,-1.146431691,5.00E-05
LOC_Os04g03164,-1.149475271,5.00E-05
LOC_Os03g12110,-1.150737284,0.00045
LOC_Os01g52130,-1.151163465,0.0002
LOC_Os03g45960,-1.1526034,0.0109
LOC_Os01g04440,-1.155395472,0.00335
LOC_Os01g45640,-1.157238728,5.00E-05
LOC_Os08g24310,-1.157446987,0.0001
LOC_Os02g11070,-1.157946946,5.00E-05
LOC_Os05g49940,-1.159151779,5.00E-05
LOC_Os10g37710,-1.159774108,0.0143
LOC_Os10g09290,-1.159922632,0.00585
LOC_Os04g06520,-1.165284499,5.00E-05
LOC_Os02g02970,-1.167669449,5.00E-05
LOC_Os09g36860,-1.169450931,5.00E-05
LOC_Os04g56040,-1.185047365,0.00785
LOC_Os09g26890,-1.185437009,0.00135
LOC_Os08g26720,-1.185656526,5.00E-05
LOC_Os09g27950,-1.189034443,5.00E-05
LOC_Os01g42850,-1.192157243,5.00E-05
LOC_Os04g49360,-1.193545549,0.0041
LOC_Os12g04360,-1.198063081,0.0001
LOC_Os03g49440,-1.199048737,5.00E-05
LOC_Os02g54254,-1.211757136,5.00E-05
LOC_Os10g05250,-1.215885378,5.00E-05
LOC_Os12g43390,-1.221089588,0.00075
LOC_Os06g05420,-1.22378951,5.00E-05
LOC_Os08g14320,-1.226063077,0.0134
LOC_Os09g04050,-1.22709463,5.00E-05
LOC_Os08g04540,-1.228383519,0.00015
LOC_Os04g10530,-1.234312578,5.00E-05
LOC_Os01g03340,-1.237731826,5.00E-05
LOC_Os03g47280,-1.239022404,5.00E-05
LOC_Os11g45140,-1.241423699,0.01135
LOC_Os06g38764,-1.24628022,5.00E-05
LOC_Os09g08130,-1.247771893,5.00E-05
LOC_Os08g39850,-1.256696827,5.00E-05
LOC_Os01g29330,-1.258998719,5.00E-05
LOC_Os08g07080,-1.263005872,5.00E-05
LOC_Os10g40934,-1.273135882,5.00E-05
LOC_Os10g36848,-1.274552018,5.00E-05
LOC_Os07g48710,-1.279595503,0.0213
LOC_Os04g24304,-1.288856602,0.0003
LOC_Os01g21934,-1.290413242,5.00E-05
LOC_Os07g37620,-1.290758487,5.00E-05
LOC_Os01g19260,-1.296678113,0.0025
LOC_Os11g37970,-1.300781114,0.0113
LOC_Os04g05650,-1.304858171,5.00E-05
LOC_Os05g38860,-1.306605471,5.00E-05
LOC_Os04g43440,-1.308436645,5.00E-05
LOC_Os05g43390,-1.311283207,5.00E-05
LOC_Os01g27240,-1.314704243,0.01075
LOC_Os01g71350,-1.316277689,5.00E-05
LOC_Os02g35490,-1.317715693,5.00E-05
LOC_Os09g35790,-1.318495611,5.00E-05
LOC_Os09g27010,-1.320598987,0.00025
LOC_Os04g37770,-1.328202462,0.0003
LOC_Os11g05800,-1.340733886,5.00E-05
LOC_Os09g31478,-1.344495946,5.00E-05
LOC_Os07g35380,-1.348952317,5.00E-05
LOC_Os05g35050,-1.350012383,0.00905
LOC_Os07g46920,-1.350184421,5.00E-05
LOC_Os06g04230,-1.353929511,5.00E-05
LOC_Os02g26430,-1.359166585,0.00905
LOC_Os01g59410,-1.359831791,5.00E-05
LOC_Os09g33555,-1.369374335,0.00055
LOC_Os05g47960,-1.374117945,0.02125
LOC_Os06g46740,-1.374124567,0.0039
LOC_Os03g51920,-1.381734026,5.00E-05
LOC_Os08g04630,-1.382670151,5.00E-05
LOC_Os06g37020,-1.386700621,0.01525
LOC_Os02g36110,-1.390326723,5.00E-05
LOC_Os07g27390,-1.399749575,0.0005
LOC_Os12g03640,-1.403006001,5.00E-05
LOC_Os04g27020,-1.407353186,0.0005
LOC_Os01g28450,-1.408173378,0.00165
LOC_Os07g46846,-1.41511946,0.0001
LOC_Os03g12900,-1.423056422,5.00E-05
LOC_Os06g36560,-1.429365262,5.00E-05
LOC_Os01g61510,-1.442069827,5.00E-05
LOC_Os11g34570,-1.447467106,5.00E-05
LOC_Os01g52740,-1.454010069,0.0002
LOC_Os04g34180,-1.456791434,5.00E-05
LOC_Os02g18080,-1.464599726,5.00E-05
LOC_Os01g71340,-1.466331211,5.00E-05
LOC_Os11g03820,-1.471247622,5.00E-05
LOC_Os03g26910,-1.479151425,5.00E-05
LOC_Os10g28510,-1.481350406,5.00E-05
LOC_Os12g33130,-1.481461921,5.00E-05
LOC_Os12g07310,-1.483535419,5.00E-05
LOC_Os01g04540,-1.493625106,5.00E-05
LOC_Os03g64260,-1.494824993,0.02155
LOC_Os04g32480,-1.502844901,0.0003
LOC_Os06g29730,-1.506252406,5.00E-05
LOC_Os04g43380,-1.507154365,0.01935
LOC_Os02g36190,-1.525289519,5.00E-05
LOC_Os06g36880,-1.534458045,0.00355
LOC_Os11g37700,-1.538358699,5.00E-05
LOC_Os12g43380,-1.538953504,5.00E-05
LOC_Os08g30510,-1.554953461,5.00E-05
LOC_Os06g39120,-1.564013106,5.00E-05
LOC_Os12g43440,-1.575465872,0.0141
LOC_Os04g49194,-1.581325522,5.00E-05
LOC_Os10g42020,-1.587142055,5.00E-05
LOC_Os04g41620,-1.591772658,0.0006
LOC_Os08g40270,-1.615769812,5.00E-05
LOC_Os01g03380,-1.625182973,0.0067
LOC_Os05g30760,-1.63167547,5.00E-05
LOC_Os05g12640,-1.65338581,5.00E-05
LOC_Os07g34260,-1.663471659,5.00E-05
LOC_Os07g46060,-1.666890021,5.00E-05
LOC_Os12g36880,-1.676351244,5.00E-05
LOC_Os02g02930,-1.679632106,5.00E-05
LOC_Os06g13560,-1.695407027,5.00E-05
LOC_Os07g40220,-1.696673638,0.0001
LOC_Os12g12080,-1.698340339,0.01755
LOC_Os03g08940,-1.699026143,0.001
LOC_Os03g12890,-1.700233276,5.00E-05
LOC_Os02g11870,-1.702802128,0.01545
LOC_Os06g38660,-1.710853851,5.00E-05
LOC_Os11g10800,-1.73126868,0.00025
LOC_Os06g21820,-1.734985023,5.00E-05
LOC_Os04g56470,-1.744156128,5.00E-05
LOC_Os11g02530,-1.745754175,5.00E-05
LOC_Os01g37750,-1.756918971,5.00E-05
LOC_Os06g51050,-1.775714926,5.00E-05
LOC_Os02g40784,-1.785717514,5.00E-05
LOC_Os01g04550,-1.793689475,5.00E-05
LOC_Os09g28460,-1.802443438,0.0002
LOC_Os11g27329,-1.804536889,0.0191
LOC_Os03g29190,-1.825700436,5.00E-05
LOC_Os01g42860,-1.82635519,5.00E-05
LOC_Os12g12090,-1.849372596,5.00E-05
LOC_Os08g33150,-1.863946559,0.0004
LOC_Os12g36830,-1.893136932,5.00E-05
LOC_Os10g37340,-1.895181868,5.00E-05
LOC_Os06g39110,-1.899451305,5.00E-05
LOC_Os09g13440,-1.914684193,5.00E-05
LOC_Os07g07290,-1.930609408,0.01505
LOC_Os01g61610,-1.930670809,5.00E-05
LOC_Os01g34610,-1.946854702,0.00095
LOC_Os08g24300,-1.954870604,0.0168
LOC_Os04g27190,-2.001496609,5.00E-05
LOC_Os07g03710,-2.006365089,5.00E-05
LOC_Os12g26290,-2.006880184,5.00E-05
LOC_Os04g35534,-2.015532756,0.00845
LOC_Os01g03360,-2.023702996,5.00E-05
LOC_Os06g50530,-2.028381734,0.01635
LOC_Os10g41999,-2.071182237,5.00E-05
LOC_Os12g43410,-2.079022058,0.00065
LOC_Os07g34280,-2.101845971,5.00E-05
LOC_Os11g33270,-2.130553096,5.00E-05
LOC_Os12g43430,-2.141914319,0.0152
LOC_Os03g52860,-2.145194924,5.00E-05
LOC_Os04g56430,-2.17485493,0.0002
LOC_Os10g41980,-2.223860677,5.00E-05
LOC_Os12g11550,-2.229818728,0.0192
LOC_Os12g02210,-2.248228287,0.02
LOC_Os02g43330,-2.278961299,5.00E-05
LOC_Os04g59200,-2.292377234,5.00E-05
LOC_Os06g27920,-2.29599288,0.0187
LOC_Os08g08970,-2.325066999,0.01005
LOC_Os11g02520,-2.356671385,5.00E-05
LOC_Os12g42910,-2.559662149,5.00E-05
LOC_Os07g05940,-2.56612645,5.00E-05
LOC_Os03g16960,-2.59413367,5.00E-05
LOC_Os04g59190,-2.623482895,5.00E-05
LOC_Os07g03730,-2.632935214,5.00E-05
LOC_Os10g37160,-2.711717933,5.00E-05
LOC_Os03g09170,-2.752570731,5.00E-05
LOC_Os03g58320,-2.761332326,5.00E-05
LOC_Os03g24820,-2.791626731,5.00E-05
LOC_Os07g34520,-2.826175255,5.00E-05
LOC_Os11g46250,-2.884603788,5.00E-05
LOC_Os03g17870,-2.902611425,0.00035
LOC_Os04g27340,-3.016709294,5.00E-05
LOC_Os11g46880,-3.022508364,5.00E-05
LOC_Os11g02100,-3.144972262,0.0002
LOC_Os06g35700,-3.187548038,5.00E-05
LOC_Os02g12680,-3.320174044,0.0042
LOC_Os08g07100,-3.628002866,5.00E-05
LOC_Os07g30820,-3.702801609,5.00E-05
LOC_Os08g39660,-4.815584374,0.0001
LOC_Os04g27670,-4.83475849,5.00E-05
LOC_Os11g14200,,5.00E-05
LOC_Os06g38580,,0.00145
LOC_Os07g46050,,0.00145
