,log2FoldChange,padj
LOC_Os01g01030,0.4762856728980469,3.421890100835704e-4
LOC_Os01g01115,-0.8453946214850384,0.007539630048237659
LOC_Os01g01190,0.592236201320645,0.018066149274962452
LOC_Os01g01307,0.4446587966596131,1.6023136930360402e-7
LOC_Os01g01312,-0.2965273593193311,0.04549867134320946
LOC_Os01g01340,0.49484977923167817,0.014320802444005205
LOC_Os01g01350,0.3299629735317419,0.011169568544055071
LOC_Os01g01360,0.5329422620950578,0.015811853850061047
LOC_Os01g01369,0.3053025054384065,0.021069647094497695
LOC_Os01g01550,4.472574264072573,0.021377875152790125
LOC_Os01g01580,1.0248457427674253,0.009764105691362131
LOC_Os01g01640,0.5844886371585187,9.12009132633146e-8
LOC_Os01g01650,0.6498881054673485,0.0033916642915380406
LOC_Os01g01660,-1.3642351278031328,8.806680274793026e-15
LOC_Os01g01700,0.4826634122662289,0.003642557338967992
LOC_Os01g01710,-1.3322164147556959,1.0874560711183648e-34
LOC_Os01g01870,-1.66326811514114,1.0684227177797088e-15
LOC_Os01g01890,0.3494068355373785,0.029405358751360366
LOC_Os01g01910,0.791006010210303,0.012652044209892025
LOC_Os01g01960,-0.380542831221209,0.011578834728577804
LOC_Os01g02010,0.6862679030352331,5.8304479217098413e-5
LOC_Os01g02020,-0.4488648752253524,2.0751264005563667e-4
LOC_Os01g02110,0.691908811465109,7.708898469638162e-5
LOC_Os01g02130,-0.930467264224587,8.317663234356008e-4
LOC_Os01g02150,0.6118024519586421,4.4655656485417485e-5
LOC_Os01g02160,1.1349341275626064,1.9115709760686265e-5
LOC_Os01g02200,-0.3789931346418589,1.5553158955972405e-4
LOC_Os01g02270,2.834364531261063,2.1708145706046794e-4
LOC_Os01g02290,-0.855455178414926,6.123361995089511e-8
LOC_Os01g02300,-1.0765894813722325,4.546134223866108e-8
LOC_Os01g02310,-0.68534908146732465,0.022560559724556905
LOC_Os01g02420,-0.7921381596977916,2.3107641112710044e-5
LOC_Os01g02500,0.7348375611501047,2.0610396615061116e-4
LOC_Os01g02510,-1.711389472223043,4.066249727355311e-6
LOC_Os01g02520,-1.7523416436770516,9.14436040866695e-6
LOC_Os01g02530,-2.8043956225064157,3.5117922866438856e-7
LOC_Os01g02590,0.3042700478794168,0.026644049745113776
LOC_Os01g02680,-2.428374873287573,6.0812173547234865e-9
LOC_Os01g02740,-5.2775282975709095,0.04482782563291796
LOC_Os01g02870,0.6588802182075251,0.01607878044768387
LOC_Os01g02910,0.7702216464323987,2.367101115655304e-5
LOC_Os01g02960,-0.3252939879899455,0.04582187474802062
LOC_Os01g03030,-0.5135948591273745,0.02483101629801861
LOC_Os01g03100,0.3731570140206173,0.022768168371696533
LOC_Os01g03130,-1.7097347608797826,7.085108816114223e-10
LOC_Os01g03160,0.3947004843120395,0.005908163248977179
LOC_Os01g03370,-6.581870578555756,1.2719496377159525e-87
LOC_Os01g03380,-1.3670230221957873,0.0017334491448286438
LOC_Os01g03520,-0.34803557585154404,0.007613520908438497
LOC_Os01g03630,-1.5893119910878868,4.132795247094724e-20
LOC_Os01g03640,-0.5344390501733411,0.0025385216682898364
LOC_Os01g03680,0.6803010342568385,7.124218084103602e-8
LOC_Os01g03690,-0.6929549476947322,3.105409798015511e-5
LOC_Os01g03710,-0.9274238432079633,2.1352486713760444e-10
LOC_Os01g03730,0.9030727386554982,1.656711035799101e-10
LOC_Os01g03820,-1.0452786319843332,7.762236932998616e-15
LOC_Os01g03890,0.8150273829818416,6.200003066685001e-4
LOC_Os01g03940,-0.6260628556508971,0.0012058489026673838
LOC_Os01g04010,-0.46345792862309115,0.0040695781120367236
LOC_Os01g04030,0.5001618225592687,0.0010674560032343453
LOC_Os01g04050,-1.2485111999458214,1.8881501316447434e-16
LOC_Os01g04170,0.7638748518268842,3.6026313873553626e-6
LOC_Os01g04230,0.5950462548279276,0.0033229592999343537
LOC_Os01g04260,0.6633332456756234,5.069687979371274e-6
LOC_Os01g04280,-0.9487246173680333,1.1887406395455696e-16
LOC_Os01g04330,-2.0716216388111,1.639467964126452e-18
LOC_Os01g04409,-0.33009581940006644,0.0019892024296069757
LOC_Os01g04440,-1.8767674242271526,1.5728023893839805e-6
LOC_Os01g04450,-0.5266901251781709,0.008312781606870313
LOC_Os01g04560,-1.508184591186916,0.028797021805653692
LOC_Os01g04570,-0.7861506114678322,0.007317119126115702
LOC_Os01g04580,-0.6242470019347939,0.0015872658029109418
LOC_Os01g04620,-1.0389331864929483,1.9962530198906514e-5
LOC_Os01g04630,-0.5073078585604703,2.2835839358245238e-6
LOC_Os01g04650,-0.2919563287677432,0.02227542422702849
LOC_Os01g04710,0.48880871660127373,0.012789164545648067
LOC_Os01g04720,0.399003085434991,0.006854812749903498
LOC_Os01g04750,-0.6995782885797627,0.016568826614260148
LOC_Os01g04800,-0.884882028157816,4.4437393117221834e-7
LOC_Os01g04814,-0.21859286438647005,0.04642532952643826
LOC_Os01g04880,-0.5512086131210747,0.0017264165103782916
LOC_Os01g04920,0.46230684491626856,0.0022751455831455532
LOC_Os01g04990,0.4193907652462455,0.0018610157907543337
LOC_Os01g05070,0.35830172959200823,0.01048873773169206
LOC_Os01g05105,-0.6553122193562172,0.02226435106354347
LOC_Os01g05140,0.3489496360966489,0.04753643595166007
LOC_Os01g05180,0.5167185191504943,0.002315733557688485
LOC_Os01g05289,0.3115620958425475,0.03035781065081539
LOC_Os01g05430,0.45662680948181666,0.023211432539885665
LOC_Os01g05470,-0.24892219115894854,0.042666175428134626
LOC_Os01g05490,-0.672249340770018,1.0789849871438544e-9
LOC_Os01g05500,-0.3988511908988123,4.976506820001846e-4
LOC_Os01g05630,0.3176453176298662,0.0022951859662663806
LOC_Os01g05650,0.41604441365874173,0.015366942612674314
LOC_Os01g05694,0.4251954180660657,4.6947258873598175e-4
LOC_Os01g05790,-0.36512686442854403,1.4484356792307678e-4
LOC_Os01g05810,0.38353228288909674,0.04831544452848019
LOC_Os01g05850,0.8963133580743251,0.004896270116377178
LOC_Os01g05900,0.45134951608381974,5.449951455355456e-4
LOC_Os01g05970,0.3458748594067911,0.04438995320984011
LOC_Os01g06010,0.3742276941527274,0.0010330289569671575
LOC_Os01g06150,0.9926633733061793,0.015780817357448403
LOC_Os01g06220,-0.6545407485816883,0.002664290547690889
LOC_Os01g06240,-5.840478710163911,0.012912929196376828
LOC_Os01g06250,1.0815720937239615,1.938778918179351e-4
LOC_Os01g06280,-1.7205130389224907,1.0056430269092775e-6
LOC_Os01g06450,-0.5951658628433094,0.023933976368988513
LOC_Os01g06580,0.8261710976132839,7.127357778873459e-10
LOC_Os01g06590,-0.7756666662030531,6.152649448621804e-18
LOC_Os01g06660,-1.3499647895078524,1.74566281687839e-29
LOC_Os01g06740,-1.4094761696090992,8.173652898159233e-8
LOC_Os01g07120,-0.4868132202020241,7.978317632245864e-4
LOC_Os01g07150,0.9114907112947813,0.0010801404900573261
LOC_Os01g07170,1.0761053554230844,8.592844676561035e-12
LOC_Os01g07250,0.39331816116996415,0.0030037476644229626
LOC_Os01g07280,0.4552129539487871,0.030415585775542445
LOC_Os01g07320,0.6711212442344634,0.028178491874565333
LOC_Os01g07370,-1.7069920516250885,9.458462325895323e-64
LOC_Os01g07420,0.3805351916588914,1.938601775878267e-4
LOC_Os01g07460,1.2242565594549728,0.0438694503915863
LOC_Os01g07490,-0.32469843044726204,0.024643535099376775
LOC_Os01g07500,0.7209936114344894,3.62105531492525e-11
LOC_Os01g07560,0.31650177050822426,0.025319559407356102
LOC_Os01g07570,0.5801364235432553,1.1182867492967238e-8
LOC_Os01g07730,-0.5709484091135922,6.166841258103062e-7
LOC_Os01g07810,0.3787702695791869,0.008199159219813327
LOC_Os01g07850,0.6767035204213937,0.0059270341870203734
LOC_Os01g07870,-0.3297291555454281,0.010567687364785923
LOC_Os01g07880,0.6196612662665989,7.978317632245864e-4
LOC_Os01g07920,0.5286360471275897,6.0016951323799694e-5
LOC_Os01g07940,0.740484388779705,0.005249171305996636
LOC_Os01g07960,0.3695085437631464,5.263443659545149e-4
LOC_Os01g07980,0.7858750223201548,7.556613266052498e-4
LOC_Os01g08140,1.2183216744936085,3.0581622209100085e-4
LOC_Os01g08160,0.5301950458532548,0.0033237105761927967
LOC_Os01g08170,0.5388005205953826,0.02357421679292673
LOC_Os01g08290,0.3687308555214775,9.256719717305578e-4
LOC_Os01g08340,-0.7261715843243957,3.203047672254086e-6
LOC_Os01g08410,-0.31784358290378506,0.006027704298506527
LOC_Os01g08430,-0.35634881452063066,0.016727385017765526
LOC_Os01g08530,1.839756509454391,3.0801214989053903e-4
LOC_Os01g08550,0.4386082257190913,0.012186882788185088
LOC_Os01g08660,0.29585045838901175,0.03235318452479347
LOC_Os01g08670,0.5998529877187766,0.003196871836002143
