,log2FC,padj
LOC_Os10g36180,9.357139479,6.83E-05
LOC_Os05g15880,9.353817646,0.003288552
LOC_Os10g31440,9.349290575,0.020019412
LOC_Os04g32860,9.332726125,0.001056164
LOC_Os01g71420,9.328853854,0.005895092
LOC_Os12g05040,9.310559041,0.046735558
LOC_Os10g26500,9.277395137,0.004972802
LOC_Os08g04210,9.275205648,0.010630927
LOC_Os07g02624,9.272258558,0.001569273
LOC_Os01g50440,9.271809459,0.026978656
LOC_Os09g39760,9.26658274,0.023364443
LOC_Os10g31420,9.261007696,0.018212986
LOC_Os03g25330,9.257323605,0.00026477
LOC_Os06g24180,9.184642555,0.0059523
LOC_Os06g02730,9.184063697,0.012215332
LOC_Os04g32840,9.158861918,0.008357215
LOC_Os06g02900,9.147418748,0.00322945
LOC_Os06g10920,9.14016562,0.029349149
LOC_Os01g73980,9.122639361,0.0001068
LOC_Os06g05930,9.114345157,0.000807721
LOC_Os05g31670,9.107726034,2.53E-27
LOC_Os03g19600,9.101399925,0.036334978
LOC_Os04g28250,9.071579488,0.045047278
LOC_Os07g06570,9.012510811,0.017387591
LOC_Os10g38540,9.006819191,0.00050541
LOC_Os07g09050,8.975382545,1.60E-07
LOC_Os05g29810,8.961848758,0.037084853
LOC_Os10g35050,8.913237165,0.006914707
LOC_Os01g01650,8.893062134,0.000335992
LOC_Os05g26940,8.891372185,0.006930382
LOC_Os07g05460,8.874730758,0.022408893
LOC_Os09g31410,8.868036007,0.008708887
LOC_Os04g02970,8.863363322,0.02646205
LOC_Os11g26390,8.849375602,0.026670701
LOC_Os12g42020,8.819806096,0.002467292
LOC_Os11g18660,8.74839426,0.017119123
LOC_Os02g50000,8.738028227,0.012196553
LOC_Os04g51980,8.718143061,0.005627379
LOC_Os11g05740,8.689547649,0.038350306
LOC_Os06g04990,8.672613077,0.043511454
LOC_Os01g60960,8.623746597,0.016716055
LOC_Os04g15840,8.590218634,0.035973428
LOC_Os08g19420,8.584650176,0.016210474
LOC_Os08g44040,8.579696498,0.032436234
LOC_Os08g43350,8.578984988,0.010783569
LOC_Os05g07060,8.572761474,0.001420365
LOC_Os04g46400,8.562061572,0.003492637
LOC_Os02g56700,8.531689654,0.003023757
LOC_Os09g07350,8.528820991,0.000297123
LOC_Os04g58200,8.496090111,0.001697653
LOC_Os06g14810,8.455760198,0.014811498
LOC_Os01g69290,8.450039341,0.016465211
LOC_Os09g27250,8.447238224,0.030263511
LOC_Os04g51520,8.442263891,0.010016145
LOC_Os03g25490,8.437646575,0.004155101
LOC_Os11g45400,8.435446876,0.000924223
LOC_Os07g06470,8.422118684,0.007244811
LOC_Os05g45180,8.419177387,0.00058669
LOC_Os02g06960,8.397258376,0.012460693
LOC_Os02g28110,8.386365899,0.023251308
LOC_Os01g59780,8.349799505,0.030138125
LOC_Os12g42900,8.343532279,0.030263511
LOC_Os05g15630,8.33773856,0.040318887
LOC_Os06g08120,8.321845342,0.027507302
LOC_Os05g01810,8.313946211,0.000262317
LOC_Os05g49930,8.274105261,0.020022012
LOC_Os02g52490,8.267824478,0.039624557
LOC_Os11g35540,8.264644632,0.002780812
LOC_Os04g32080,8.261053844,0.005375108
LOC_Os07g01110,8.253549518,0.042807932
LOC_Os05g28830,8.223577356,0.026670701
LOC_Os01g71474,8.208602652,0.026590358
LOC_Os06g16640,8.181424364,0.000360337
LOC_Os08g03020,8.12591858,0.004288778
LOC_Os11g17540,8.123668734,0.002158059
LOC_Os08g10420,8.110402846,0.03661041
LOC_Os02g11700,8.081079043,0.001234589
LOC_Os04g32070,8.016628055,0.023198494
LOC_Os02g49986,8.016120388,0.000712012
LOC_Os01g63540,7.946762964,0.026255418
LOC_Os05g47950,7.937394734,0.043054212
LOC_Os02g54190,7.900288851,0.042687684
LOC_Os03g13130,7.890290561,0.008551154
LOC_Os02g57770,7.873470704,0.019086246
LOC_Os05g43860,7.834222322,0.004865081
LOC_Os11g35500,7.783969008,0.035482196
LOC_Os03g16500,7.764751278,0.041595471
LOC_Os10g40700,7.764536507,0.029234062
LOC_Os08g36390,7.756800514,0.01192911
