,log2FoldChange,padj
LOC_Os01g01030,1.2743959284856134,0.007251049693473709
LOC_Os01g01080,0.596723307618576,0.015063741832896577
LOC_Os01g01120,0.7432113499201435,0.0371673776549252
LOC_Os01g01150,0.49117330265034553,0.007571224309152949
LOC_Os01g01295,-0.7750369018965023,0.00437256117547119
LOC_Os01g01302,-1.9219362262252913,1.6012205158832045e-18
LOC_Os01g01307,-0.4714066710148266,0.037857662661801135
LOC_Os01g01330,1.3624938630423253,0.018200046682436404
LOC_Os01g01340,-1.21740780913028,6.368241064748772e-7
LOC_Os01g01360,1.3125123337241746,0.0015208435817041775
LOC_Os01g01400,2.2401540833592986,0.04033564577546371
LOC_Os01g01510,-0.5832172336502909,0.03047210197123694
LOC_Os01g01640,-0.7376425248622557,0.0016360163755635775
LOC_Os01g01710,-0.6627092607864039,5.401029633209651e-4
LOC_Os01g01740,2.3204965300895206,7.951669989321383e-7
LOC_Os01g01800,0.6465292782137456,0.004019401128026494
LOC_Os01g01840,-1.283560518154105,0.03466547707736162
LOC_Os01g01870,-2.0531660297975303,2.667878098600889e-21
LOC_Os01g02000,-1.706211935169929,0.019204488886559967
LOC_Os01g02010,-5.540465140619993,0.039745626078165286
LOC_Os01g02020,0.6720123184453308,4.1982146137712684e-4
LOC_Os01g02040,-1.3018426342057838,0.01786817557054276
LOC_Os01g02080,1.38833969126886,0.023702773732052707
LOC_Os01g02139,4.343892479887647,3.306798158866805e-13
LOC_Os01g02150,3.0430703000355295,4.779776905155797e-9
LOC_Os01g02200,1.195493167753941,4.389662244124738e-9
LOC_Os01g02320,1.3683157554017318,0.0019856351030147945
LOC_Os01g02370,-3.220681002264758,1.881118982954417e-9
LOC_Os01g02390,0.9542862146107883,3.0549633659762867e-4
LOC_Os01g02550,-4.795872625073865,0.0069833397647172035
LOC_Os01g02560,-7.322697435487191,3.052138266105249e-5
LOC_Os01g02570,-2.511867919226467,0.030240811328858707
LOC_Os01g02580,-2.5408014785554554,2.9868501278947144e-4
LOC_Os01g02700,-1.3939527966905372,6.856461918075338e-5
LOC_Os01g02730,-2.921340686628672,0.001346241580246086
LOC_Os01g02780,-4.89992101977748,5.3943660901074165e-5
LOC_Os01g02900,2.0019482557412633,4.507047001694783e-18
LOC_Os01g02920,0.6144559479622844,0.005971760389754248
LOC_Os01g02930,2.1578865580635447,0.014006091470720822
LOC_Os01g03030,-0.5770285195109546,0.02713708386504965
LOC_Os01g03040,-0.8724045403913967,9.616307560089487e-6
LOC_Os01g03060,-0.6171697234835957,0.0021170762538137806
LOC_Os01g03110,-1.4541522108704468,4.128841603658742e-10
LOC_Os01g03290,-2.2333661322432667,0.0015293016389623974
LOC_Os01g03310,-0.8852573873254476,0.0021061815883808765
LOC_Os01g03360,6.4655574412766565,4.090042053729499e-39
LOC_Os01g03390,2.226799071555853,0.004083297720887287
LOC_Os01g03570,-1.1352943007233296,0.02094907053129881
LOC_Os01g03690,-2.3891397244444934,1.7021158486206084e-16
LOC_Os01g03740,-2.411207182854051,1.4747898448036012e-5
LOC_Os01g03760,-0.9398100932617085,7.267437292381214e-9
LOC_Os01g03820,-1.1105022271758598,5.140531101907236e-8
LOC_Os01g03914,1.1882516383409512,3.909274984889123e-11
LOC_Os01g03940,-0.7048263672175976,0.016763362515021245
LOC_Os01g03980,-1.5562392306426511,8.237972736236902e-5
LOC_Os01g04020,-0.4378102492530135,0.007616082750382372
LOC_Os01g04200,0.46462278728766,0.027457236220134556
LOC_Os01g04280,-2.8395156074858936,1.0976782101316938e-6
LOC_Os01g04324,-2.9421863072960366,0.012008017108274054
LOC_Os01g04330,-2.9535465933536074,6.858239324257805e-7
LOC_Os01g04350,-1.8934732130861394,1.6575097325314382e-19
LOC_Os01g04370,2.8477832760307233,3.292671697228952e-7
LOC_Os01g04409,-0.6599023705171917,0.0089023020732264
LOC_Os01g04460,-2.841837611598312,3.7353325492672784e-4
LOC_Os01g04620,-2.544066048023035,1.0594691280227424e-4
LOC_Os01g04630,-1.0310864861931401,1.7757476479932647e-9
LOC_Os01g04670,3.078062700357078,6.300545911061064e-8
LOC_Os01g04710,3.9141171292143437,0.04197985843036741
LOC_Os01g04800,6.185499616831585,4.1550767871229547e-10
LOC_Os01g04814,-0.5664916301255034,3.526660488777624e-4
LOC_Os01g04880,1.0109354694980646,0.0020811325026600332
LOC_Os01g05060,0.7190171814653814,0.006858971851342347
LOC_Os01g05064,2.000855574429865,0.0016249875687159643
LOC_Os01g05080,0.7056378700883025,0.00270844965443417
LOC_Os01g05260,-9.116101352836399,5.179207506802795e-8
LOC_Os01g05470,0.5345343658857679,0.036573157996134226
LOC_Os01g05530,-0.6605906920043697,0.002428672056390932
LOC_Os01g05540,-0.4994125093742654,0.030075522417911622
LOC_Os01g05650,-0.6796282519676466,5.093303583156513e-5
LOC_Os01g05660,-2.205901365741539,3.0093988832778483e-26
LOC_Os01g05744,2.1170454163051944,0.0015680377254422757
LOC_Os01g05760,2.066846743322099,0.049044621532308756
LOC_Os01g05790,-0.6952791519333816,5.32228615771379e-4
LOC_Os01g05800,-0.7492010557637149,4.115899330897435e-5
LOC_Os01g05810,0.6478949501688402,0.008604396246835318
LOC_Os01g05820,1.7982171657384949,0.0011287757366579437
LOC_Os01g05830,0.5586429259764978,0.012686265552162457
LOC_Os01g05840,0.6189790855205226,0.04336056834266055
LOC_Os01g05870,-3.49607648435746,0.0025454265648435087
LOC_Os01g06240,-1.901899001967447,0.02179346600211039
LOC_Os01g06280,-1.6745049745176137,1.255630897563554e-7
LOC_Os01g06310,-3.774833655308687,1.7372105119789398e-74
LOC_Os01g06460,-1.2579160186463922,5.242512053292768e-11
LOC_Os01g06470,0.4869153280401543,0.017009762116306296
LOC_Os01g06510,-1.6824777854475041,9.89876864208267e-11
LOC_Os01g06550,-0.5541168438173463,0.032465584385560714
LOC_Os01g06560,1.3771767028842419,3.4880201875882313e-6
LOC_Os01g06580,-6.174506469662356,6.044005139119932e-6
LOC_Os01g06590,-1.525449362474203,2.617770937684429e-10
LOC_Os01g06640,-0.9420514898689957,0.001237193696084376
LOC_Os01g06730,-4.934749668424702,0.028579851003858472
LOC_Os01g06740,-2.647968448226524,6.97945695907762e-16
LOC_Os01g06790,-1.7783530850887896,0.0018228635543614214
LOC_Os01g06870,-4.845951163711159,2.3147242359656945e-13
LOC_Os01g06876,-6.013105387340301,1.7384591915027996e-19
LOC_Os01g06882,-4.836643556010699,1.2064709212724177e-10
LOC_Os01g06890,-2.012794223446625,2.546026297864489e-10
LOC_Os01g06900,-2.3960638988158487,9.53541865364328e-13
LOC_Os01g06920,-2.492011304288422,2.469952150008074e-5
LOC_Os01g07120,-0.8214477027833132,2.5686888932277073e-5
LOC_Os01g07250,-0.8532213059162946,4.124903446805193e-5
LOC_Os01g07260,-1.597470989896118,0.005972867135335176
LOC_Os01g07280,-1.34604605473262,0.0023302400085369636
LOC_Os01g07300,-0.8245534916733817,0.029609401927008415
LOC_Os01g07360,-2.488346090497442,0.02827737158308925
LOC_Os01g07370,-2.5923102541547016,1.0628551223279884e-36
LOC_Os01g07376,0.8509176306794322,0.007321721826513192
LOC_Os01g07590,-0.8909962680060538,8.209640674235444e-4
LOC_Os01g07700,-0.6260485820475085,0.009485814751505556
LOC_Os01g07740,0.7399118338934418,0.005823686152711793
LOC_Os01g07760,-0.8254847758696985,4.12771407199774e-5
LOC_Os01g07870,-0.7221585371184528,2.9561795811884075e-4
LOC_Os01g07890,1.8606178762744339,1.9889561616122722e-4
LOC_Os01g07910,1.029482150150075,0.001962450194793046
LOC_Os01g07950,0.6965779425315175,0.0010193750601803356
LOC_Os01g07960,0.9193217914906189,2.4999910506281543e-6
LOC_Os01g07970,2.015893296015432,5.278148640921112e-10
LOC_Os01g08090,-1.2198480697745206,1.8172799315415927e-4
LOC_Os01g08130,8.296818071232007,4.185656351661464e-7
LOC_Os01g08140,7.278838058870294,2.0546962438805737e-9
LOC_Os01g08280,0.6305928991223474,0.012096758835617316
LOC_Os01g08400,-0.6881989925119021,0.011727979019910535
LOC_Os01g08440,-1.390055981331719,1.3283404683402963e-7
LOC_Os01g08450,-0.8645827612327787,0.0011439638584141403
LOC_Os01g08520,-2.152609881817466,0.020432575834516672
LOC_Os01g08540,0.7521527729961426,0.03738899792145707
LOC_Os01g08560,0.4122593250877203,0.02847171197329672
LOC_Os01g08630,-3.8388377742641775,0.012686265552162457
LOC_Os01g08650,-1.86849970737202,0.001483490693965745
LOC_Os01g08660,0.5283095602017981,0.03366360767353105
LOC_Os01g08670,3.155397877386771,0.028219786577289248
LOC_Os01g08700,0.44017295083247954,0.009915686661296788
LOC_Os01g08780,-2.977916735190541,8.880169598241049e-12
LOC_Os01g08814,0.6465290547002237,0.04767961731535868
LOC_Os01g08860,1.8412320081987843,2.3204719678102413e-13
LOC_Os01g08890,-1.1354514647121918,1.0516319449948536e-8
LOC_Os01g09010,-1.016055691885199,7.534586489877025e-8
LOC_Os01g09020,-0.771568134094021,4.614424623102384e-5
LOC_Os01g09100,1.9348469266880581,0.0011710822201985703
LOC_Os01g09190,-2.5003289262634487,0.01996882767997663
LOC_Os01g09220,-4.033684251383994,5.8946132466564745e-6
LOC_Os01g09300,0.54193096082585,0.031871808064315485
LOC_Os01g09305,0.921832858784528,0.02302631309527635
LOC_Os01g09370,0.9334577720424011,0.012458486066984156
LOC_Os01g09430,1.1030423423663693,3.6327092659449097e-11
LOC_Os01g09450,-1.1408675802939305,0.0018828048264596697
LOC_Os01g09620,1.0172901220749537,0.036439969367923306
LOC_Os01g09770,-3.2691217027450574,5.550545928121795e-18
LOC_Os01g09800,-1.898884132348403,7.465942619512169e-9
LOC_Os01g09830,-1.4995641214967557,0.002055495673655879
LOC_Os01g10040,2.266539409292989,1.2649035739293393e-11
LOC_Os01g10080,0.6233807461814993,0.017204867058362598
