,log2FoldChange,padj
LOC_Os01g01840,1.8185748239728863,3.5838763083792097e-39
LOC_Os01g02050,-1.0479917400189092,0.00701685773821972
LOC_Os01g02370,-0.6418761465574603,0.04124673954121024
LOC_Os01g02830,0.7539699815063401,0.026620944887610434
LOC_Os01g03360,0.3634859496002061,0.03415319693335843
LOC_Os01g03549,0.42862155894437315,0.019057142728012077
LOC_Os01g04050,-0.44193060341793783,0.0017753916735820518
LOC_Os01g04550,1.1609100124921565,0.00507839573241104
LOC_Os01g04560,2.811258822476419,0.024754459184732822
LOC_Os01g04620,0.9754885374726578,6.673849197046553e-4
LOC_Os01g05650,0.31374465299608795,0.0381583699630481
LOC_Os01g05744,-0.5557086884196508,0.033956626139548786
LOC_Os01g06580,-0.43665048184252175,0.01710970673484966
LOC_Os01g07170,1.0319881432804798,0.004421889083427156
LOC_Os01g07200,-1.068437600499614,6.2210392004421005e-15
LOC_Os01g07770,0.732580219773412,0.04660370466597126
LOC_Os01g08840,1.1609546700844056,0.013607513473837181
LOC_Os01g10710,6.830013750167241,0.00791749227664048
LOC_Os01g11054,0.2949918120561107,0.04311524368962011
LOC_Os01g11810,-0.5461295021448292,1.5235714544553376e-4
LOC_Os01g12290,0.6137092726166411,0.034372124278904015
LOC_Os01g12340,0.4915713942942846,0.005448519732405293
LOC_Os01g12830,-0.5646684127460291,4.361721136613003e-6
LOC_Os01g14410,-1.342226934713452,6.325379755602467e-7
LOC_Os01g15340,-0.8152249153009411,0.0010775378330312876
LOC_Os01g15740,4.985863206397797,5.879769605274015e-41
LOC_Os01g16130,0.43506454025654756,0.01192575714682441
LOC_Os01g17470,-0.5746798821510342,0.00490026938931935
LOC_Os01g18210,-0.4793445550586201,0.003596449225950691
LOC_Os01g18860,-1.0510093250946757,0.024547282648310378
LOC_Os01g19610,0.752833966759436,1.9469629620574473e-4
LOC_Os01g19880,-4.488464492361369,0.0015045747914556866
LOC_Os01g20730,-1.792679457030624,1.0236307908160758e-5
LOC_Os01g21520,4.759290588903953,0.0201983760730806
LOC_Os01g21630,-0.8327868092432752,1.0463979461898079e-5
LOC_Os01g21750,-8.440145685083184,2.8910676266266107e-6
LOC_Os01g22900,0.3293484919484481,0.04366887697882433
LOC_Os01g23430,-4.880354247381483,2.7862515915738466e-10
LOC_Os01g23440,-2.1053170495291393,3.902792331092879e-5
LOC_Os01g23710,-1.5153556532530832,4.2455620689003557e-8
LOC_Os01g23880,1.4811295121483314,0.0470605386887022
LOC_Os01g25460,-6.3267918860583015,0.017806490906358916
LOC_Os01g25679,1.4698592929350713,7.61959204396358e-5
LOC_Os01g25688,1.232477568892074,0.012699271524045885
LOC_Os01g25720,0.42238968480259237,0.02538654358736946
LOC_Os01g27210,-0.6286753606855932,0.0012032232809905364
LOC_Os01g28134,9.963595872123271,3.866074645498562e-9
LOC_Os01g28500,-0.7415201118958503,2.7515678428481795e-4
LOC_Os01g28580,-1.560193469678374,1.073741573157949e-6
LOC_Os01g29150,-0.8405041233341498,2.668671336235014e-6
LOC_Os01g29804,1.3379004082461803,4.6235019689100855e-5
LOC_Os01g30956,-2.017607506268594,0.005696050339194001
LOC_Os01g31670,-9.145274740504544,8.29401851693664e-8
LOC_Os01g32830,0.4862926636746249,0.008314127657300122
LOC_Os01g33160,-1.100585112764174,0.0012228854065900172
LOC_Os01g34100,9.623598057148987,1.5186384675653172e-8
LOC_Os01g35330,4.137754262097577,0
LOC_Os01g36590,1.2129797922602474,0.01890027242887645
