,log2FoldChange,padj
LOC_Os01g01010,2.3257626275523857,2.928299708557198e-9
LOC_Os01g01040,1.306687884535044,1.0549799397969019e-9
LOC_Os01g01050,1.0846663921184863,1.1754783908357891e-4
LOC_Os01g01070,2.02485084631646,1.1590353857408116e-13
LOC_Os01g01080,1.0006730759561295,6.416996733007524e-7
LOC_Os01g01115,1.1515437164218112,0.00662899208113834
LOC_Os01g01120,-0.7705059707801228,5.490155534405792e-6
LOC_Os01g01150,2.032252157821656,4.0243588241305734e-14
LOC_Os01g01170,2.56344734570878,4.965674166463207e-6
LOC_Os01g01190,-1.0073935579092228,2.8603447949138527e-5
LOC_Os01g01250,-1.9697684546637044,1.825328260835043e-5
LOC_Os01g01260,-2.9641002576619675,0.017720328839104574
LOC_Os01g01280,-2.2755853494450906,1.1714613834746598e-32
LOC_Os01g01290,2.1745298410056426,3.558947239092109e-16
LOC_Os01g01295,-0.3060527490171765,0.0021971913550197573
LOC_Os01g01302,-1.0299825402810348,2.8977879363207345e-4
LOC_Os01g01312,2.6447238715331136,3.346251142498366e-29
LOC_Os01g01330,-1.00145935544323,1.9816282050302535e-4
LOC_Os01g01340,-1.1209196745201384,6.25292443877739e-8
LOC_Os01g01350,1.157538248351722,4.271906453185822e-6
LOC_Os01g01360,-1.9845463061196411,1.3187261361111365e-10
LOC_Os01g01380,2.353850715248328,3.7537824438879514e-5
LOC_Os01g01390,1.032138504073682,3.7232243626674597e-6
LOC_Os01g01410,0.8108139133741636,3.3889785528884675e-4
LOC_Os01g01420,0.8340522228539149,1.5740975623481886e-5
LOC_Os01g01450,-1.1221974797768817,1.7717360109568375e-5
LOC_Os01g01470,-0.5246531514479815,0.03125908957247248
LOC_Os01g01484,2.1213192248506303,2.0616392410483354e-10
LOC_Os01g01510,1.8347885347878101,2.154756442435373e-8
LOC_Os01g01520,-0.7918733290428006,1.910467983058963e-5
LOC_Os01g01580,-1.4937475359532055,3.869016229586238e-8
LOC_Os01g01610,-0.44784998631109607,0.019364788422369515
LOC_Os01g01640,-1.1178552439574017,1.3577801205383308e-11
LOC_Os01g01650,-1.3874532235838068,0.008765957009323295
LOC_Os01g01660,-2.197351234622796,4.7102369817802074e-12
LOC_Os01g01680,-1.5718248227205935,1.0196926641198306e-4
LOC_Os01g01689,2.06508743666968,1.102069039850352e-9
LOC_Os01g01720,-0.7389056713363236,0.010168062028838078
LOC_Os01g01760,-2.1671167670458678,6.782653075397052e-4
LOC_Os01g01770,-1.9407082629990713,0.011875758510123917
LOC_Os01g01790,1.46799124907068,8.759195976114502e-16
LOC_Os01g01800,2.2360316040171377,9.568353608224369e-21
LOC_Os01g01830,2.0037417161818434,1.0552007480573522e-19
LOC_Os01g01890,-0.456272058851969,0.0035402329202868983
