,log2FoldChange,padj
LOC_Os01g01060,0.2740381775018237,0.0031089925648708438
LOC_Os01g01290,-0.6497514570602507,4.046183977339069e-4
LOC_Os01g01307,0.290406601510651,0.005454499431048455
LOC_Os01g01360,-2.283064185830529,1.5871178208538281e-6
LOC_Os01g01660,0.8740515817303215,2.184094505268231e-8
LOC_Os01g01740,-0.7882041472739776,9.522589552006231e-10
LOC_Os01g01890,-0.4370481751788956,0.04371306454193838
LOC_Os01g01940,-0.7279648056789425,0.0019553978000584277
LOC_Os01g02150,1.496685194759419,5.2848664565454194e-5
LOC_Os01g02200,0.34901105804124977,0.003986315013601701
LOC_Os01g02880,0.2069232265156552,0.02160457865908081
LOC_Os01g02920,-0.5933675087547021,0.04566866759488128
LOC_Os01g02930,1.6358571024769462,0.005288082747755052
LOC_Os01g02940,-0.3759761473478546,0.0011151583612676258
LOC_Os01g02960,-0.3845500204778301,6.472432901597503e-5
LOC_Os01g03080,-0.9366175651903729,2.291780101266377e-16
LOC_Os01g03110,0.3555264617620129,0.02693033421203072
LOC_Os01g03690,0.8655641695239593,6.21038779413108e-4
LOC_Os01g03750,0.8938425748602273,1.9015389488555684e-7
LOC_Os01g03760,0.46630974634014405,5.212305070867397e-4
LOC_Os01g03890,2.7614100461457847,0.019180358388953034
LOC_Os01g04010,0.47659040356722493,1.5209230326592125e-6
LOC_Os01g04100,1.1690111689916611,3.1506587228318856e-4
LOC_Os01g04170,0.658834555355324,0.02780881858550399
LOC_Os01g04200,-0.6029269909589419,2.8074804176304063e-8
LOC_Os01g04260,-0.5740174580941751,2.7473362726699568e-12
LOC_Os01g04330,1.1333181376389734,7.989324298939298e-7
LOC_Os01g04380,-0.4313848584227593,0.008703603753441203
LOC_Os01g04390,-0.5664772460126904,0.004754492891636626
LOC_Os01g04620,2.6078757233215804,0.012640723168238372
LOC_Os01g04650,-0.6814786382529927,7.5872861366867e-9
LOC_Os01g04710,-0.9060802140578966,6.921851758875963e-11
LOC_Os01g04720,-0.48807738109953003,0.003932441963993197
LOC_Os01g04730,0.3546184737396666,0.015137165750125704
LOC_Os01g04860,-1.210490905361223,0.047891404146535865
LOC_Os01g04870,1.9563502963040609,7.501708805769554e-6
LOC_Os01g04950,-0.5202387184731131,0.007301394331827386
LOC_Os01g04990,1.3126626698680453,2.3243039092369113e-8
LOC_Os01g05010,0.43510110530837487,0.005854783751685341
LOC_Os01g05064,-0.5802587504647873,0.0012059418301432975
LOC_Os01g05140,0.3691910676070105,0.005640245178575625
LOC_Os01g05289,0.4190316466212368,0.040705313458289046
LOC_Os01g05310,1.6375149482993765,0.0015628063327143553
LOC_Os01g05540,-0.2628241879925878,0.019301843982511425
LOC_Os01g05590,0.7024748562681387,0.04267529383003148
