,log2FoldChange,padj
LOC_Os01g01080,-0.1349752977045505,0.014110977288780798
LOC_Os01g01120,-0.1751067184237302,0.024167493452121255
LOC_Os01g01130,0.41235649107269184,0.00140912638351922
LOC_Os01g01150,-0.1630462149266998,1.4119878378136038e-4
LOC_Os01g01340,-0.43652987515212716,0
LOC_Os01g01350,-0.7730634266223521,6.882170501215203e-6
LOC_Os01g01369,0.2576602428534562,0.021282429236608526
LOC_Os01g01380,0.5550797682055688,0.04378140442766661
LOC_Os01g01484,-0.2003404889337221,0.013599529731348571
LOC_Os01g01650,0.8465331988776693,0.029714857215247373
LOC_Os01g01689,-0.33919919261116427,2.449962889045646e-9
LOC_Os01g01790,-0.2690385396150944,1.8063024192952757e-9
LOC_Os01g01840,3.615976657822773,0
LOC_Os01g01850,4.539637616986248,0.002427879778811952
LOC_Os01g01860,5.859628886880129,0.010556353246397053
LOC_Os01g01870,0.510970582104383,4.9225747239422565e-12
LOC_Os01g01970,0.3018465577451902,0.033118628375706706
LOC_Os01g02020,-0.25645379584196565,0.006675181080387619
LOC_Os01g02130,2.454103386087079,1.7831951982228529e-16
LOC_Os01g02390,0.5542369530362323,3.158693241149634e-6
LOC_Os01g02400,0.8517141968046332,5.032873464438167e-27
LOC_Os01g02420,1.0329235597747797,3.604687292277641e-4
LOC_Os01g02490,0.6244746812896955,0.0011632700781915634
LOC_Os01g02530,-1.6113767956191236,0.004455881913141446
LOC_Os01g02550,1.0051555509733774,0.028835023829577387
LOC_Os01g02560,1.326263255499054,1.0903637812810118e-9
LOC_Os01g02570,0.991807011399791,1.3659066854306256e-13
LOC_Os01g02590,0.8727553893310827,2.3113119965756718e-9
LOC_Os01g02600,0.8769381059480956,1.9162330285009622e-10
LOC_Os01g02700,0.6590373556095928,6.490559051569912e-13
LOC_Os01g02730,0.6624680405874457,0.026825182123173367
LOC_Os01g02750,0.5963815146240826,2.0908461453498882e-4
LOC_Os01g02780,0.9611951453927183,3.468756560201272e-10
LOC_Os01g02790,1.0626468549437482,0.022745834608615654
LOC_Os01g02830,1.1966381431397457,4.8520100278381755e-4
LOC_Os01g02840,1.2671568274064955,0.0035043991881349656
LOC_Os01g02870,-0.21144868230973213,4.713281460679778e-4
LOC_Os01g02880,0.3972991231558958,0.033248335338387995
LOC_Os01g02890,2.388649783011788,1.8772372996528465e-5
LOC_Os01g02900,0.7615308079640661,1.5329488048444173e-4
LOC_Os01g03020,-0.22976539310416108,6.388152039623929e-5
LOC_Os01g03030,0.5071410452582358,0.004554591968619922
LOC_Os01g03144,-0.20316780419334135,2.7453083589295044e-4
LOC_Os01g03290,-1.1952471512283296,0.014824542872526502
LOC_Os01g03310,0.3564899334475425,5.403077751935268e-16
LOC_Os01g03320,0.813622789450264,1.7418460187968162e-19
LOC_Os01g03340,-0.6748174305940509,2.221338972934975e-19
LOC_Os01g03360,-2.7022441815558103,9.628411550407912e-12
LOC_Os01g03390,-0.8704197232805014,2.0281289045602488e-4
LOC_Os01g03549,0.23087911110328915,0.0029780572657840945
LOC_Os01g03570,0.5088819432733102,0.005057909350157922
LOC_Os01g03660,-0.49448651037592406,0.023992780412141805
LOC_Os01g03690,1.2105920743117504,1.889181565114083e-9
LOC_Os01g03710,-0.8930076091479495,0.006104528721601183
LOC_Os01g03820,0.44103996750308555,1.9878023728585704e-27
LOC_Os01g03940,1.0956907486498002,1.3230553326209078e-16
LOC_Os01g04020,-0.2753566590577416,1.1299949144862357e-18
LOC_Os01g04050,-0.906383520182616,5.605193467687659e-12
LOC_Os01g04130,-0.3097951732852045,0.03638624959499689
LOC_Os01g04260,0.3137896451082295,9.96966731844684e-5
LOC_Os01g04280,3.800567098398101,2.202754717833149e-18
LOC_Os01g04450,0.5968508954706749,0.0031620198994753964
LOC_Os01g04480,2.243983340832924,2.113246885685763e-4
LOC_Os01g04814,0.279706801581949,5.897273018783102e-9
LOC_Os01g04860,0.2233669514581361,0.01949134087394642
LOC_Os01g04900,-0.20962046990618385,5.856987007259459e-4
