,log2FoldChange,padj
LOC_Os01g01350,-0.8083903599777248,0.014161391708010606
LOC_Os01g01840,1.4103958186670678,0.039701664274683655
LOC_Os01g02050,0.9556290770605532,0.045834028731197296
LOC_Os01g02290,1.218873250775522,0.021772476952124115
LOC_Os01g02300,1.7505690053808076,0.0030634551948347587
LOC_Os01g03300,1.5696526733043596,0.0367320878485717
LOC_Os01g03310,1.2180277155026626,0.01891230796477069
LOC_Os01g04280,1.2752132150879558,1.6244904245594488e-5
LOC_Os01g04590,0.9877934980281262,0.039779296120927586
LOC_Os01g04750,-1.0558856053986814,0.008053063770668525
LOC_Os01g05170,-1.4231259388037079,0.02599782518782121
LOC_Os01g05310,3.284087566437011,3.7577384804928065e-12
LOC_Os01g05970,0.48558967937146164,1.5647551180789432e-4
LOC_Os01g06010,0.5574284235573663,0.008024851478271838
LOC_Os01g06280,1.0163962536416267,0.0017657183047304235
LOC_Os01g06310,-2.519482150849866,9.053821035428273e-6
LOC_Os01g06460,-0.6136411886848953,3.4646334578943584e-5
LOC_Os01g06876,1.2190484914840103,0.02039638780152386
LOC_Os01g07170,1.1417329687965583,0.0016509327415805658
LOC_Os01g07530,0.48290555100969706,0.0035679560586077937
LOC_Os01g07590,0.7843728495807202,0.010283463657945196
LOC_Os01g08220,1.0951920113340035,0.004531252464691884
LOC_Os01g08400,-0.5251395684512307,0.003329594936738395
LOC_Os01g08530,6.524331965307917,5.390849238553104e-20
LOC_Os01g09650,5.274605069371374,7.261640603475063e-7
LOC_Os01g10260,1.8475385480864117,0.007460603530196218
LOC_Os01g10400,1.1107260934039485,0.023548607719930347
LOC_Os01g10960,0.7397516365652168,0.035000259277185544
LOC_Os01g11160,0.9788288488569131,0.008218149364691806
LOC_Os01g11370,-0.4019843805464886,0.02450123429116551
LOC_Os01g12340,-0.36252753435262786,0.03414845902134372
LOC_Os01g12440,1.4151981416193173,5.255137833454824e-5
LOC_Os01g12790,-1.1802135269055793,0.049013640468007706
LOC_Os01g13090,-0.431629470099653,0.0354346053286886
LOC_Os01g14410,0.637697615896793,0.027114808856067513
LOC_Os01g14770,-0.5944511116713169,3.3194813791336534e-4
LOC_Os01g15640,-1.1333138789154888,2.06867674278505e-7
LOC_Os01g16200,2.0169127867843426,2.976036572139731e-13
LOC_Os01g17430,-0.6177650367300844,7.261640603475063e-7
LOC_Os01g18410,-0.8900479913851709,0.0241994850740424
LOC_Os01g18860,7.118373057420789,1.0680594518186314e-32
LOC_Os01g21250,0.7089507233333535,0.007103828236529187
LOC_Os01g23710,-1.4225236645989272,2.3661303709752267e-7
LOC_Os01g23880,3.1143068600093824,1.6834347002774442e-8
LOC_Os01g25280,2.2510537778013333,0.004628203073944406
LOC_Os01g28450,7.135967443561885,4.728542827348961e-4
LOC_Os01g29530,7.659754435302111,4.227416667295514e-7
LOC_Os01g32380,1.30763409591554,0.0030236056068954215
LOC_Os01g33460,-1.281443100800268,0.023187959821799657
LOC_Os01g34010,-1.2467306213385552,0.012260351245798079
LOC_Os01g34020,-1.3628928533612132,4.1165425654689865e-4
LOC_Os01g35330,3.660082347588456,1.2072079584239905e-24
LOC_Os01g37040,1.003981172233443,9.625403756250134e-5
LOC_Os01g37470,-0.550302044878723,0.04278723299525921
LOC_Os01g37630,0.8327928577288586,0.043035346993219876
LOC_Os01g37950,-0.5490268806088128,0.0012163129993018169
LOC_Os01g41000,5.130175911806507,0.010665623397827631
LOC_Os01g41420,2.162775103334899,0.017765229212657864
LOC_Os01g42000,0.9276019403326576,0.04268899260341897
LOC_Os01g42700,0.6419776665407537,4.6265052082868697e-5
LOC_Os01g43590,1.47670271536796,0.0012069464685786633
LOC_Os01g43700,1.060855390209104,0.007078657645019168
LOC_Os01g43720,-5.035524369280291,4.4763948428699915e-7
LOC_Os01g43750,-7.414649401447903,6.836721204714452e-36
LOC_Os01g44430,1.145103912009376,2.4651572291100677e-5
LOC_Os01g46400,0.5917364297123926,4.270323852092859e-9
LOC_Os01g46440,1.5840234344840738,0.03414845902134372
LOC_Os01g47370,2.557753628198442,8.633266174753837e-5
LOC_Os01g47760,0.8474394389619172,0.012086922377129874
LOC_Os01g47840,-0.655222420185293,0.048930788140871886
LOC_Os01g47900,0.6984576990317705,3.2092256307379393e-4
LOC_Os01g48446,0.7776527854550767,0.047655528911187885
LOC_Os01g48640,1.674748372029404,0.01835996989865532
LOC_Os01g49750,5.054211303841794,4.774186613203878e-22
LOC_Os01g49830,1.1181584841668695,0.0021702509157353524
LOC_Os01g50940,1.409124783102017,1.0988568346170974e-11
LOC_Os01g51200,-0.37619550553910763,0.018125188283555325
LOC_Os01g52550,0.3657274651228611,0.019189290285954216
LOC_Os01g53220,1.2357533236940663,2.672848243676186e-5
LOC_Os01g53350,-2.775513342682102,6.2492473627638e-29
LOC_Os01g53650,1.1100241789712102,1.6768940665161215e-5
LOC_Os01g53980,0.9863687971298645,0.02151789861468543
LOC_Os01g54210,0.9431048386854233,0.049652174033057876
LOC_Os01g54400,0.4373201425883176,0.02365661156048239
LOC_Os01g55600,3.2242988863906596,0.0035640188467201965
LOC_Os01g56210,-0.7229257112936532,0.02113767107343047
LOC_Os01g56240,1.9206736733303122,0.04763292711269624
LOC_Os01g56630,-1.3651261852144898,3.4020012481139343e-16
LOC_Os01g57082,-1.3566763824787078,3.775128260306193e-10
LOC_Os01g57560,1.104313918900362,5.990732387139235e-7
LOC_Os01g57870,0.7673990929871091,1.5647551180789432e-4
LOC_Os01g58100,1.5770718512275415,0.03848279905544289
LOC_Os01g58380,-0.4627950065215409,0.04920709116633502
LOC_Os01g58420,0.9365302812063914,0.028051467947207816
LOC_Os01g58620,-1.6093335839045637,4.0737029858703267e-16
LOC_Os01g59110,0.7946441592763888,0.013549892614406053
LOC_Os01g59530,0.4076214617181582,0.0012860116518057393
LOC_Os01g60200,-0.34837455547520796,0.016513748612292118
LOC_Os01g60730,0.677271180694888,0.010019909652036495
LOC_Os01g61080,1.2334359931658752,0.003726721916564683
LOC_Os01g61920,0.37593718669289095,0.003694592309599391
LOC_Os01g61970,-0.6059887697038597,8.87949620985527e-6
LOC_Os01g62100,-0.563487125028588,0.047487034004156006
LOC_Os01g62430,1.3194047611211057,2.125874631639234e-4
LOC_Os01g62670,0.7589750811748174,0.029535103311589164
LOC_Os01g62910,0.854264880420064,0.0019431983282763763
LOC_Os01g64100,0.9822471025587336,0.01415183898777851
LOC_Os01g64130,1.813431301737449,4.873504343676846e-6
LOC_Os01g64180,1.151613853766589,0.028051467947207816
LOC_Os01g64640,0.6953872526500383,0.022846273584330553
LOC_Os01g64949,4.633446312884721,0.010705963958835083
LOC_Os01g65310,-1.2170720946361373,2.305632642195335e-18
LOC_Os01g65510,0.8531488299457818,0.017117853826737788
LOC_Os01g65700,0.7454892301551614,0.012846953853503703
LOC_Os01g65986,-1.3377060486696137,1.6895858254052758e-15
LOC_Os01g65992,-1.364453651014852,0.03416066887056019
LOC_Os01g66010,0.4348583123213262,0.03785932848171313
LOC_Os01g66890,0.9732711480030655,0.006879449869166807
LOC_Os01g67810,1.265547361290869,0.008346322705632393
LOC_Os01g67860,-0.49621348506794277,0.019933688582852212
LOC_Os01g68179,0.8233919947675085,0.007143035657597355
LOC_Os01g68300,-0.8916504509783802,0.006327771931226769
LOC_Os01g69030,0.6623545228625797,0.00761125867531572
LOC_Os01g69830,0.7249566785942646,0.003941295967660168
LOC_Os01g70340,-1.6875916389737224,0.0020540240632273285
LOC_Os01g70980,-0.27102257846022987,0.04739431527997804
LOC_Os01g71310,1.0110272912703826,0.0241994850740424
LOC_Os01g71690,0.6761917864354715,0.034572664957062745
LOC_Os01g72100,0.95953412658237,0.004706511477226036
LOC_Os01g72140,-1.741766749492187,1.0460661741550048e-5
LOC_Os01g72810,2.015466694478732,0.012378116478688108
LOC_Os01g72900,-0.931602958840185,0.0016946193022693448
LOC_Os01g72910,-1.6640792285549701,4.803410208804918e-7
LOC_Os01g73060,1.662925333401853,0.013674505569138856
LOC_Os01g73500,0.647327561207943,0.0015176936926574298
LOC_Os01g74040,2.586285611915783,1.6266237091027544e-9
LOC_Os01g74320,0.7654524665643193,7.909196365700557e-8
LOC_Os01g74370,1.7634352200609398,2.2450189319189268e-4
LOC_Os01g74450,0.5739521038462284,0.042660031319649405
LOC_Os10g01100,0.43504729863272223,0.013259818143774756
LOC_Os10g02270,0.34643721928346016,0.033754989242087356
LOC_Os10g04020,-1.3935863892577312,0.0027323621447533546
LOC_Os10g05130,0.47492110438363266,0.022303388074581973
LOC_Os10g05660,1.0379990144162914,0.015138194020831061
LOC_Os10g07160,-1.6069832456950472,0.033158973965450395
LOC_Os10g09240,0.7097447281988389,0.017459906493386787
