,log2FC,padj
LOC_Os01g18400,1.189233937,0.017962054
LOC_Os04g33240,1.187414682,0.024600672
LOC_Os12g07310,1.185712868,0.013456713
LOC_Os01g50840,1.184125051,0.003430126
LOC_Os09g28390,1.182250436,0.013959691
LOC_Os11g04860,1.179464944,0.004073716
LOC_Os05g06440,1.179037999,0.004935857
LOC_Os11g38870,1.176765099,9.20E-05
LOC_Os07g46700,1.175269548,0.021016575
LOC_Os12g40180,1.174530197,0.022240862
LOC_Os05g27780,1.174445754,3.69E-05
LOC_Os05g38040,1.172036591,0.001795705
LOC_Os05g46360,1.171777156,0.001130117
LOC_Os03g46200,1.167520688,0.015308963
LOC_Os09g28354,1.167484446,0.015770504
LOC_Os11g32780,1.165350357,0.01980351
LOC_Os10g40490,1.164885136,0.010986965
LOC_Os12g36630,1.16443876,0.008182475
LOC_Os07g41280,1.164200976,0.000182234
LOC_Os02g47650,1.163828656,0.001559972
LOC_Os09g38320,1.158816758,0.012235076
LOC_Os10g39710,1.156909921,0.000673077
LOC_Os02g01880,1.1565964,0.00193382
LOC_Os05g48770,1.1549219,0.013240475
LOC_Os04g25800,1.154540297,0.001804086
LOC_Os11g37230,1.153683812,0.000388915
LOC_Os01g58194,1.151793703,0.006198641
LOC_Os01g02590,1.150163578,0.001666104
LOC_Os09g25090,1.150128385,0.001808599
LOC_Os01g04540,1.147474948,0.024271995
LOC_Os06g04889,1.143697111,0.001202287
LOC_Os01g64790,1.143401697,0.001139028
LOC_Os11g29870,1.14233416,0.001985466
LOC_Os09g18360,1.140401781,0.014391406
LOC_Os09g38370,1.139155043,0.001958146
LOC_Os09g34250,1.138036049,0.018811855
LOC_Os03g13210,1.135684419,0.04593362
LOC_Os03g21230,1.135312702,0.000171233
LOC_Os09g34160,1.133703398,0.033511697
LOC_Os10g02490,1.127982359,0.020832182
LOC_Os02g40700,1.122825512,0.002593109
LOC_Os11g47809,1.122291368,0.000122796
LOC_Os01g64640,1.122270968,0.007143957
LOC_Os01g04950,1.121377746,0.00031248
LOC_Os10g31330,1.120343071,0.015895887
LOC_Os04g31030,1.119433214,0.000464586
LOC_Os11g10480,1.119374108,0.036865796
LOC_Os06g15370,1.11929804,0.00510645
LOC_Os07g38810,1.118072327,0.000734434
LOC_Os01g72610,1.117407024,0.000215645
LOC_Os07g03050,1.115401754,0.033993404
LOC_Os07g14270,1.110747451,0.000410837
LOC_Os04g18090,1.110590771,0.001597301
LOC_Os03g28400,1.109055162,0.001061621
LOC_Os06g21140,1.108124484,0.009363377
LOC_Os12g01510,1.105888114,0.000976603
LOC_Os06g20150,1.104575095,0.007447707
LOC_Os11g11580,1.10434317,0.004992116
LOC_Os10g38590,1.103309376,0.008185694
LOC_Os10g33130,1.102130192,0.010552132
LOC_Os07g05640,1.101711136,0.010650135
LOC_Os06g51260,1.100942738,0.00137247
LOC_Os01g40499,1.099743923,0.00609879
LOC_Os06g39120,1.099422355,0.000433878
LOC_Os10g42960,1.099405267,0.000229852
LOC_Os06g05420,1.099074648,0.006542215
LOC_Os12g29400,1.097729394,0.045831615
LOC_Os02g07690,1.096378334,0.01969184
LOC_Os11g06780,1.095675904,0.036446409
LOC_Os01g03710,1.09496531,0.04636074
LOC_Os09g30474,1.09360024,0.044539112
LOC_Os09g39940,1.091397221,0.000619788
LOC_Os09g26144,1.089540715,0.031609088
LOC_Os04g44300,1.087037579,0.005904003
LOC_Os09g25330,1.08549241,0.049866364
LOC_Os06g14450,1.084767802,0.044327309
LOC_Os04g54630,1.08352808,0.007255007
LOC_Os01g48940,1.080723155,0.046924321
LOC_Os12g12090,1.078428982,0.012316355
LOC_Os10g39300,1.074014893,0.011129534
LOC_Os02g50730,1.073337839,0.044475255
