,log2FoldChange,padj
LOC_Os01g01030,-0.8340940691557756,0.04468395111333706
LOC_Os01g01060,-1.0836386632726729,0.02427283627233511
LOC_Os01g01170,-2.039410708916542,0.001000162798449194
LOC_Os01g01350,-1.3255323646972097,0.003379992963142734
LOC_Os01g01400,-0.9672007037265202,0.029491728312115096
LOC_Os01g01510,-0.6176575474367293,0.02270030493186732
LOC_Os01g01580,1.040723273637499,0.008313013062666677
LOC_Os01g01670,-0.7994577934413936,0.049932970451541235
LOC_Os01g01840,-5.311962439719366,0.03356754273741604
LOC_Os01g01890,-2.306115886163875,0.0330431627814667
LOC_Os01g01910,-0.5312782228798515,0.03900687474836702
LOC_Os01g02010,-1.8804852870769042,0.0026780621351302374
LOC_Os01g02060,-1.7060236664156212,0.022496018933464493
LOC_Os01g02110,-6.2207209040191955,0.02678880408833082
LOC_Os01g02130,1.4630135068488728,0.002384839677283035
LOC_Os01g02160,-2.9629581561472262,0.014125988765726476
LOC_Os01g02170,-1.3499101008135996,0.015876046081369114
LOC_Os01g02190,1.6140461570788471,0.00285908571348242
LOC_Os01g02250,-5.447215139919602,0.0177838496780789
LOC_Os01g02290,1.862605260481538,2.3323739867275214e-9
LOC_Os01g02300,1.8219404422105698,3.0254981603163917e-5
LOC_Os01g02310,-0.5185877471666325,0.02349766456165464
LOC_Os01g02360,1.013704875516705,0.01887862358294956
LOC_Os01g02390,0.5598918588514941,3.588283744517579e-5
LOC_Os01g02420,1.401233697843122,2.9647593017469184e-06
LOC_Os01g02440,2.831110028525134,2.734177531918518e-8
LOC_Os01g02450,2.1630375239681228,2.520538191180126e-4
LOC_Os01g02590,0.5991853042033826,0.029111842773042292
LOC_Os01g02680,3.691957490822396,1.5915012122476277e-7
LOC_Os01g02830,1.9790462381941314,0.0017726533501528025
LOC_Os01g02870,-1.0855317036851886,0.0012594515806864483
LOC_Os01g02900,-2.3195680294185106,0.030935197827855806
LOC_Os01g02910,-2.3049096459052327,0.04058211269932428
LOC_Os01g02950,-5.183627723210599,0.028380966560736017
LOC_Os01g03040,-0.6948342706031276,0.018657562698314034
LOC_Os01g03050,0.5780079808160582,0.01201709899934228
LOC_Os01g03110,1.1616122114707916,0.0386119659097431
LOC_Os01g03130,1.8739273432395336,1.6532960243323122e-11
LOC_Os01g03144,0.4345727136171064,0.0080844417922865
LOC_Os01g03370,2.1481537609497376,0.013710763869301139
LOC_Os01g03380,3.441192529114238,3.897834329028738e-4
LOC_Os01g03490,-0.7777571453948142,1.6073044969991486e-5
LOC_Os01g03530,1.6056126191286482,2.196277340664564e-9
LOC_Os01g03620,-2.8638419423151706,0.04737321606448524
LOC_Os01g03680,-3.6859536378995816,0.010281520319689893
LOC_Os01g03720,0.9764731354882978,0.011858762727672948
LOC_Os01g03740,2.5277609091206372,7.276584995097336e-32
LOC_Os01g03950,-2.245871043314519,4.1649861568575335e-34
LOC_Os01g03980,0.8788985754212227,8.762476469753658e-5
LOC_Os01g04120,-0.4088230172371609,0.039072602296560954
LOC_Os01g04210,-2.05280363330001,0.004183926097909067
LOC_Os01g04230,-1.2972843668222371,0.03543149030221104
LOC_Os01g04280,1.9869647276519127,3.2733371434248747e-4
LOC_Os01g04330,3.859474893356147,1.8383465901454686e-10
LOC_Os01g04350,1.4002277653563437,0.02330825152244821
LOC_Os01g04409,0.28755106455192503,7.427318986287855e-4
LOC_Os01g04600,-0.6907336477662772,0.03028137129878943
LOC_Os01g04670,0.8393893196069385,0.005188872228231883
LOC_Os01g04690,1.5141202071609499,0.0415659191070511
