"","log2FC","padj"
"AT1G11560",0.949744611509199,0.0151749523628192
"AT1G11580",-0.624645748719577,2.60187542984816e-06
"AT1G11700",-0.601728271600779,0.0229403426286043
"AT1G11820",0.559472073689992,0.0110063730876094
"AT1G11840",-0.627498234592439,7.36653011179708e-09
"AT1G11860",-0.781630270225187,5.17802565890853e-05
"AT1G11925",-0.446163250781088,0.00160168556137484
"AT1G11930",-0.25723018873997,0.0477844623780984
"AT1G12000",-0.489391247453871,6.94274335505858e-06
"AT1G12020",0.901966024220581,0.00291919719195589
"AT1G12200",-0.686146191628364,1.14814324599853e-06
"AT1G12380",-0.835065165535957,0.0318069634588184
"AT1G12580",-0.232658236779796,0.0147125824351823
"AT1G12600",-0.614263899505669,0.0246420518560695
"AT1G13160",0.262229201868761,0.0388045903304889
"AT1G13380",-0.530317768907216,0.0116993042523938
"AT1G13440",-0.497970582364648,2.02570085502675e-09
"AT1G13500",0.750070031749745,0.0457388821874335
"AT1G13600",-1.34536877870269,2.41426053820906e-05
"AT1G13860",-0.698852641094658,0.00420142384915536
"AT1G14240",0.917390412928649,0.000450735707027241
"AT1G14290",0.60490135052653,0.0207056140418522
"AT1G14360",-0.492478626891374,0.0144901858467131
"AT1G14460",-0.527456970014991,0.0448336786266096
"AT1G14640",0.43937389068003,0.0231014112112386
"AT1G14780",-0.405890181004483,0.000469800484758962
"AT1G14810",0.373972833483977,0.0434286202147488
"AT1G14890",-0.725132212658178,1.53181794101088e-06
"AT1G14900",-0.321845922446814,0.0365002135017011
"AT1G15100",0.360812434239401,0.0282565337946977
"AT1G15270",-0.356775713026836,0.00548086803190354
"AT1G15440",0.289800071718914,0.0209846289478069
"AT1G15480",0.442927640079211,0.0204066072960358
"AT1G15520",0.646469061483587,0.0124021641174193
"AT1G15670",-0.405248103442594,0.0417485292585784
"AT1G15750",0.261898537619383,0.0265450776976776
"AT1G15940",0.253642249681373,0.0444091442459623
"AT1G15950",-0.480142297059471,6.48187610062939e-05
"AT1G16350",-0.423563540818875,0.0154069761506058
"AT1G16370",-0.500637383097212,0.00339919393482843
"AT1G16445",0.867480695936279,0.0288418149619568
"AT1G16460",-0.340971188656239,0.0303279084367623
"AT1G17030",0.840489876323169,0.040803437661724
"AT1G17060",0.543484902085125,0.010976232318259
"AT1G17145",0.300635101392052,0.039387040971191
"AT1G17180",0.811173027582091,0.000711817782444475
"AT1G17190",0.721124722978174,0.000844701381459842
"AT1G17235",0.89505921774106,0.0191948265650355
"AT1G17285",0.877684764236094,0.0298147716581912
"AT1G17290",-0.361790703690211,8.97275870047764e-13
"AT1G17615",1.17935391172526,0.000716070464419678
"AT1G17745",-0.496135958560741,0.00121499158998255
"AT1G17960",0.466755538222475,0.0126756933885864
"AT1G18090",0.473514150720947,0.0263582600166754
"AT1G18480",0.366352135212752,0.00940759323851553
"AT1G18590",-0.616721738741902,0.0108969689337072
"AT1G18670",-0.444273604650292,0.00342434383481694
"AT1G18720",-0.294771639867739,0.00876326754195599
"AT1G18860",0.664520309983893,0.00158743917439349
"AT1G18890",-0.222328912438714,0.0339345523561728
"AT1G19110",0.257801020134258,0.0365002135017011
"AT1G19180",-0.246095943566069,0.00344899701088574
"AT1G19380",-0.367278911562325,0.00883514918514228
"AT1G19420",0.739473596959737,0.0397361589290834
"AT1G19570",-0.750198234302883,5.22656159090711e-06
"AT1G19920",-0.454161855116214,0.00383240929298832
"AT1G20220",0.342871460148581,0.0441638770388672
"AT1G20330",-0.327558533391573,0.0385254444043226
"AT1G20340",1.10551783483415,0.00251655209052553
"AT1G20380",-0.867656254652928,2.18654407751285e-06
"AT1G20390",0.665531120747885,0.000989540900486493
"AT1G20450",-0.258260121664888,0.0074979953473577
"AT1G20620",-0.621851224998345,1.05656924438205e-08
"AT1G20690",0.812552533203345,0.0032359574219121
"AT1G21000",-0.277401676128154,0.0217772796036168
"AT1G21090",-0.865820422766234,0.00493403318302358
"AT1G21140",-0.474396248082358,0.0187416191056524
"AT1G21400",0.594246577636688,0.0014337215436423
"AT1G21520",-0.627661407075075,0.000117950608684785
"AT1G21670",0.738545347275454,0.000666243869022151
"AT1G21680",0.535345037053956,0.000280527377488458
"AT1G21900",-0.301224375979171,0.0327865550536141
"AT1G21980",-0.404915184994671,0.0258144448731617
"AT1G22065",-0.862910603425458,0.0209950636478755
"AT1G22300",-0.343779308413345,6.36263570233172e-05
"AT1G22410",-0.53047855489441,9.94213534539089e-05
"AT1G22490",1.04839947316603,0.00660505018435953
"AT1G22800",-0.487599333773675,0.00338529426135387
"AT1G22985",0.396079607077343,0.0291151452587754
"AT1G23080",-0.745429196020838,5.40894636705917e-06
"AT1G23090",-0.766793646661037,0.0339268027556733
"AT1G23280",0.527607773201032,0.00379472401519785
"AT1G23490",-0.244313585685963,0.0224405814205082
"AT1G23820",-0.278045809221698,0.048370993834405
"AT1G24100",-0.325081669641247,0.00165621945707296
"AT1G24280",-0.40881613219228,0.00919224217487899
"AT1G24360",-0.403465662811924,0.0163076598679181
"AT1G24530",-0.580161562156541,3.99763017797095e-06
"AT1G24792",0.843630177478977,0.0409469528299995
"AT1G24807",-0.33601571914808,0.0299815665444968
"AT1G24909",-0.322568274868816,0.0374541831650848
"AT1G25083",-0.320389709826553,0.0480537617434668
"AT1G25141",0.96363038150433,0.0194072471068045
"AT1G25155",-0.327993042052816,0.0352843282822722
"AT1G25220",-0.378144852804193,0.00315209515171508
"AT1G25530",-0.860158400692081,3.94567141119276e-07
"AT1G26270",0.38408971784678,0.0145312747466758
"AT1G26410",0.923856974951017,0.00851890962727798
"AT1G26500",0.841574493446,0.0348920215019519
"AT1G26550",-0.449526740127096,0.00342490703074167
"AT1G26560",-0.663177509668753,0.000951193466860713
"AT1G26570",-0.656821280821112,0.035792743914034
"AT1G26630",-0.288986433091393,0.0111541676620144
"AT1G26930",-0.563885990830714,0.000729637473390852
"AT1G26945",0.792910554739066,0.0474661974430206
"AT1G26960",0.84606920849853,0.0392204530110095
"AT1G27030",-0.684690417602919,1.56838633706477e-06
"AT1G27450",-0.42800172525802,0.00834838879487286
"AT1G27470",0.493360535235386,0.000660219946446811
"AT1G27530",-0.346083828472147,0.00610603629152102
"AT1G27950",0.833313622029015,0.00540894339664234
"AT1G27980",-0.341277165471441,0.00499093981812531
"AT1G28100",-0.751492439914107,0.0415849924515939
"AT1G28110",-1.01351472536116,1.23091357585186e-06
"AT1G28290",0.79172653974262,0.0455460929425765
"AT1G28380",-0.263716414074309,0.0383671843424566
"AT1G28400",-0.566422477723756,0.00404961647245803
"AT1G28570",-0.991307052615561,0.000212949526992641
"AT1G28580",-0.333317997501967,0.0150415930527352
"AT1G28680",-0.395850387629617,0.0225524324173013
"AT1G29180",0.848779740182645,0.0434222618541464
"AT1G29290",-0.583623901302932,1.22305226610904e-05
"AT1G29340",-0.252953305622938,0.0407187348666253
"AT1G29418",0.809509219564956,0.00430208423347276
"AT1G29470",-0.484666265233747,0.000659953516749615
"AT1G29520",0.969313864164996,0.00122295934324222
"AT1G29690",-0.256264142886363,0.0409192536431399
"AT1G29940",0.343983761570845,0.00314797757363065
"AT1G30120",-0.424638326993507,0.034913643972897
"AT1G30400",0.846128152808103,1.11176063213604e-11
"AT1G30410",0.403955537986824,0.0115316629005738
"AT1G30510",-0.425447455918309,0.000896428431516158
"AT1G30600",-0.619068763876594,0.0428781787844752
"AT1G30650",0.619495156598265,0.0190402915262221
"AT1G30690",0.704815554896295,0.000796555455291063
"AT1G30710",0.970577159292863,0.0145312747466758
"AT1G30750",-0.554745704391439,0.000996316027408669
"AT1G30870",0.81023181589576,0.00806704014374194
"AT1G31660",0.404649248696195,0.016272771503202
"AT1G31710",-0.67853081069323,0.00152055617585122
"AT1G31770",-0.567401872384911,0.00216521237931478
"AT1G31812",-0.352251921742639,0.0403544655988258
"AT1G31835",0.784008359762191,0.0381594580404976
"AT1G31850",-0.290855462015471,0.0374206656878162
"AT1G32050",-0.277037238288959,0.00464845572450997
"AT1G32360",-0.265401159380215,0.044341311975913
"AT1G32450",-0.508607619369814,0.0236799703836818
"AT1G32510",0.874155960852585,0.00541878113353462
